cid,sid,car_lon,car_lat,days,times
298,224,-1079380.538,3923183.8,"Saturday, May 10, 2008",0:49
298,237,-1079380.538,3923183.8,"Saturday, May 10, 2008",0:51
298,239,-1079380.538,3923183.8,"Saturday, May 10, 2008",0:51
298,246,-1079380.73,3923183.636,"Saturday, May 10, 2008",0:51
298,249,-1079380.73,3923183.636,"Saturday, May 10, 2008",0:52
298,254,-1079380.73,3923183.636,"Saturday, May 10, 2008",0:52
298,256,-1079380.73,3923183.636,"Saturday, May 10, 2008",0:52
298,277,-1079380.73,3923183.636,"Saturday, May 10, 2008",0:54
298,285,-1079380.763,3923183.444,"Saturday, May 10, 2008",0:55
298,289,-1079380.763,3923183.444,"Saturday, May 10, 2008",0:55
298,314,-1079380.571,3923183.608,"Saturday, May 10, 2008",0:57
298,318,-1079381.924,3923186.94,"Saturday, May 10, 2008",0:57
299,0,-1079389.257,3923207.736,"Saturday, May 10, 2008",0:57
299,1,-1079389.073,3923217.185,"Saturday, May 10, 2008",0:58
299,7,-1079379.511,3923223.275,"Saturday, May 10, 2008",0:58
299,11,-1079373.3,3923222.006,"Saturday, May 10, 2008",0:58
299,13,-1079371.929,3923242.077,"Saturday, May 10, 2008",0:59
299,30,-1079371.474,3923274.491,"Saturday, May 10, 2008",1:00
299,38,-1079370.969,3923276.528,"Saturday, May 10, 2008",1:01
299,41,-1079370.969,3923276.528,"Saturday, May 10, 2008",1:01
299,44,-1079370.969,3923276.528,"Saturday, May 10, 2008",1:01
299,75,-1079400.142,3923270.351,"Saturday, May 10, 2008",1:04
299,91,-1079444.47,3923280.703,"Saturday, May 10, 2008",1:05
299,92,-1079449.896,3923281.825,"Saturday, May 10, 2008",1:05
299,101,-1079348.759,3923401.505,"Saturday, May 10, 2008",1:06
301,1,-1079314.694,3923264.695,"Saturday, May 10, 2008",1:10
302,0,-1079487.912,3923416.232,"Saturday, May 10, 2008",1:10
303,0,-1079763.656,3923550.853,"Saturday, May 10, 2008",1:11
304,2,-1079374.263,3923153.126,"Saturday, May 10, 2008",3:48
304,19,-1079306.329,3923173.503,"Saturday, May 10, 2008",3:49
304,24,-1079306.329,3923173.503,"Saturday, May 10, 2008",3:50
304,28,-1079307.159,3923169.585,"Saturday, May 10, 2008",3:50
304,41,-1079310.432,3923166.483,"Saturday, May 10, 2008",3:51
304,42,-1079310.591,3923166.51,"Saturday, May 10, 2008",3:51
304,49,-1079453.473,3923184.78,"Saturday, May 10, 2008",3:51
304,56,-1079543.08,3923291.139,"Saturday, May 10, 2008",3:52
305,9,-1079589.453,3923531.615,"Saturday, May 10, 2008",3:52
306,4,-1079787.701,3923556.744,"Saturday, May 10, 2008",3:52
307,16,-1080010.292,3923604.646,"Saturday, May 10, 2008",3:54
307,22,-1080016.588,3923606.313,"Saturday, May 10, 2008",3:54
310,1,-1080006.98,3924318.937,"Saturday, May 10, 2008",3:56
310,4,-1079995.471,3924384.641,"Saturday, May 10, 2008",3:57
310,6,-1079994.667,3924418.157,"Saturday, May 10, 2008",3:57
310,11,-1079980.205,3924481.425,"Saturday, May 10, 2008",3:57
310,17,-1079974.041,3924537.608,"Saturday, May 10, 2008",3:58
311,10,-1079944.379,3924755.882,"Saturday, May 10, 2008",3:59
318,2,-1079574.928,3926394.718,"Saturday, May 10, 2008",4:02
319,2,-1079542.02,3926634.478,"Saturday, May 10, 2008",4:02
319,3,-1079551.051,3926657.507,"Saturday, May 10, 2008",4:03
320,0,-1079566.272,3926842.718,"Saturday, May 10, 2008",4:03
320,2,-1079556.787,3926893.882,"Saturday, May 10, 2008",4:03
320,5,-1079541.017,3926985.158,"Saturday, May 10, 2008",4:03
321,0,-1079520.877,3927105.469,"Saturday, May 10, 2008",4:03
321,3,-1079504.418,3927196.046,"Saturday, May 10, 2008",4:04
322,2,-1079439.098,3927388.23,"Saturday, May 10, 2008",4:04
322,15,-1079682.587,3927457.773,"Saturday, May 10, 2008",4:05
323,1,-1079737.295,3927465.486,"Saturday, May 10, 2008",4:05
323,10,-1079834.628,3927497.974,"Saturday, May 10, 2008",4:05
323,19,-1079764.622,3927483.938,"Saturday, May 10, 2008",4:06
323,23,-1079730.966,3927483.541,"Saturday, May 10, 2008",4:06
323,29,-1079690.865,3927475.833,"Saturday, May 10, 2008",4:07
323,35,-1079671.485,3927489.509,"Saturday, May 10, 2008",4:07
323,40,-1079631.033,3927481.938,"Saturday, May 10, 2008",4:08
323,48,-1079589.314,3927511.471,"Saturday, May 10, 2008",4:08
323,49,-1079587.831,3927523.795,"Saturday, May 10, 2008",4:09
323,51,-1079593.9,3927536.066,"Saturday, May 10, 2008",4:09
323,58,-1079608.763,3927550.425,"Saturday, May 10, 2008",4:09
1157,9,-839335.3772,3048109.994,"Friday, October 2, 2009",6:02
1158,10,-839204.096,3048637.646,"Friday, October 2, 2009",6:05
1158,17,-839209.9887,3048567.878,"Friday, October 2, 2009",6:05
1159,7,-839199.4917,3048153.892,"Friday, October 2, 2009",6:06
1159,15,-839251.4476,3048076.561,"Friday, October 2, 2009",6:07
1161,5,-839610.0275,3048012.6,"Friday, October 2, 2009",6:08
1161,15,-839722.9951,3048014.535,"Friday, October 2, 2009",6:09
1161,20,-839789.4322,3048024.552,"Friday, October 2, 2009",6:09
1162,2,-839828.6355,3048020.011,"Friday, October 2, 2009",6:09
1162,4,-839858.2786,3048028.336,"Friday, October 2, 2009",6:09
1163,1,-840094.963,3048047.158,"Friday, October 2, 2009",6:09
1163,2,-840106.4456,3048047.713,"Friday, October 2, 2009",6:09
1165,10,-840730.4707,3048130.007,"Friday, October 2, 2009",6:11
1165,15,-840820.2518,3048137.651,"Friday, October 2, 2009",6:11
1166,2,-840862.2854,3048140.026,"Friday, October 2, 2009",6:11
1166,15,-841058.896,3048168.666,"Friday, October 2, 2009",6:11
1167,5,-841149.313,3048212.042,"Friday, October 2, 2009",6:12
1168,5,-841401.1216,3048215.775,"Friday, October 2, 2009",6:12
1168,10,-841460.4539,3048221.616,"Friday, October 2, 2009",6:12
1168,16,-841537.9993,3048226.235,"Friday, October 2, 2009",6:12
1168,17,-841548.5736,3048226.694,"Friday, October 2, 2009",6:12
1168,18,-841568.4668,3048225.995,"Friday, October 2, 2009",6:12
1171,3,-842157.4408,3048286.916,"Friday, October 2, 2009",6:15
1171,18,-842368.3601,3048314.618,"Friday, October 2, 2009",6:15
1172,5,-842459.558,3048315.819,"Friday, October 2, 2009",6:15
1173,4,-842678.6805,3048317.752,"Friday, October 2, 2009",6:16
1173,19,-842817.4417,3048327.86,"Friday, October 2, 2009",6:17
1173,22,-842856.6638,3048320.366,"Friday, October 2, 2009",6:17
1173,24,-842879.9841,3048318.217,"Friday, October 2, 2009",6:17
1174,5,-842977.3525,3048325.672,"Friday, October 2, 2009",6:17
1175,5,-843163.2621,3048364.583,"Friday, October 2, 2009",6:18
1175,8,-843202.0743,3048375.049,"Friday, October 2, 2009",6:18
1175,19,-843351.7644,3048418.249,"Friday, October 2, 2009",6:18
1176,1,-843413.2549,3048426.839,"Friday, October 2, 2009",6:18
1176,17,-843613.9376,3048451.974,"Friday, October 2, 2009",6:18
1177,11,-843788.8939,3048476.949,"Friday, October 2, 2009",6:19
1178,0,-843901.014,3048487.832,"Friday, October 2, 2009",6:19
1178,2,-843927.8102,3048490.39,"Friday, October 2, 2009",6:19
1178,18,-844149.3319,3048513.688,"Friday, October 2, 2009",6:19
1179,11,-844304.9478,3048528.6,"Friday, October 2, 2009",6:19
1179,13,-844325.5692,3048523.085,"Friday, October 2, 2009",6:20
1179,27,-844404.7063,3048536.668,"Friday, October 2, 2009",6:20
1182,5,-844926.2764,3048843.049,"Friday, October 2, 2009",6:21
1182,9,-844978.2863,3048874.095,"Friday, October 2, 2009",6:22
1182,13,-845034.1399,3048907.381,"Friday, October 2, 2009",6:22
1183,3,-845131.2965,3048963.033,"Friday, October 2, 2009",6:22
1183,6,-845169.5025,3048983.81,"Friday, October 2, 2009",6:22
1183,10,-845215.6192,3049007.951,"Friday, October 2, 2009",6:22
1183,13,-845251.224,3049028.218,"Friday, October 2, 2009",6:22
1183,14,-845263.4991,3049034.676,"Friday, October 2, 2009",6:22
1184,1,-845327.3324,3049069.741,"Friday, October 2, 2009",6:22
1184,3,-845352.1699,3049081.89,"Friday, October 2, 2009",6:22
1184,9,-845420.406,3049116.863,"Friday, October 2, 2009",6:22
1184,15,-845501.8911,3049162.502,"Friday, October 2, 2009",6:22
1185,2,-845575.8211,3049209.032,"Friday, October 2, 2009",6:22
1185,4,-845608.3891,3049227.149,"Friday, October 2, 2009",6:22
1186,3,-845819.2346,3049355.529,"Friday, October 2, 2009",6:23
1188,1,-846225.5652,3049599.36,"Friday, October 2, 2009",6:23
1188,2,-846240.6002,3049608.626,"Friday, October 2, 2009",6:23
1188,11,-846377.5791,3049695.506,"Friday, October 2, 2009",6:23
1189,1,-846447.8043,3049737.54,"Friday, October 2, 2009",6:23
1189,5,-846521.5698,3049781.782,"Friday, October 2, 2009",6:23
1189,11,-846623.8893,3049844.394,"Friday, October 2, 2009",6:23
1191,0,-846889.0272,3050006.159,"Friday, October 2, 2009",6:24
1191,6,-846998.5138,3050073.314,"Friday, October 2, 2009",6:24
1192,2,-847149.5027,3050163.779,"Friday, October 2, 2009",6:24
1192,4,-847187.1595,3050187.697,"Friday, October 2, 2009",6:24
1192,5,-847206.5693,3050199.947,"Friday, October 2, 2009",6:24
1192,8,-847265.0371,3050236.381,"Friday, October 2, 2009",6:24
1193,3,-847403.5204,3050323.442,"Friday, October 2, 2009",6:24
1193,10,-847550.1599,3050412.532,"Friday, October 2, 2009",6:24
1194,5,-847672.8203,3050485.343,"Friday, October 2, 2009",6:24
1194,8,-847731.488,3050518.042,"Friday, October 2, 2009",6:24
1195,2,-847825.1636,3050571.752,"Friday, October 2, 2009",6:24
1195,9,-847950.1137,3050646.982,"Friday, October 2, 2009",6:24
1197,5,-848324.2107,3050875.793,"Friday, October 2, 2009",6:25
1197,6,-848341.6698,3050886.239,"Friday, October 2, 2009",6:25
1198,0,-848445.5489,3050951.323,"Friday, October 2, 2009",6:25
1198,1,-848457.6777,3050960.049,"Friday, October 2, 2009",6:25
1198,11,-848564.8199,3051039.279,"Friday, October 2, 2009",6:25
1198,18,-848624.2382,3051097.936,"Friday, October 2, 2009",6:25
1199,7,-848692.718,3051172.851,"Friday, October 2, 2009",6:25
1199,19,-848801.7917,3051280.331,"Friday, October 2, 2009",6:26
1200,0,-848816.9637,3051297.709,"Friday, October 2, 2009",6:26
1200,5,-848858.111,3051341.161,"Friday, October 2, 2009",6:26
1200,11,-848915.8593,3051395.423,"Friday, October 2, 2009",6:26
1201,9,-849088.7286,3051579.482,"Friday, October 2, 2009",6:26
1201,10,-849098.0351,3051589.726,"Friday, October 2, 2009",6:26
1202,3,-849213.5107,3051704.976,"Friday, October 2, 2009",6:30
1203,0,-849340.0861,3051871.242,"Friday, October 2, 2009",6:30
1203,8,-849403.095,3051966.313,"Friday, October 2, 2009",6:30
1204,3,-849489.7756,3052130.178,"Friday, October 2, 2009",6:30
1204,5,-849502.2453,3052155.47,"Friday, October 2, 2009",6:30
1204,9,-849528.839,3052210.564,"Friday, October 2, 2009",6:30
1205,6,-849624.2171,3052401.479,"Friday, October 2, 2009",6:31
1205,11,-849650.295,3052457.543,"Friday, October 2, 2009",6:31
1205,17,-849683.5653,3052530.119,"Friday, October 2, 2009",6:31
1206,0,-849695.3574,3052556.933,"Friday, October 2, 2009",6:31
1208,3,-850001.3295,3053008.196,"Friday, October 2, 2009",6:32
1208,7,-850034.2945,3053048.828,"Friday, October 2, 2009",6:32
1208,9,-850050.7151,3053071.588,"Friday, October 2, 2009",6:32
1209,8,-850223.6533,3053272.447,"Friday, October 2, 2009",6:32
1210,4,-850356.4727,3053433.606,"Friday, October 2, 2009",6:32
1211,0,-850474.7333,3053579.276,"Friday, October 2, 2009",6:32
1211,16,-850636.8248,3053748.305,"Friday, October 2, 2009",6:33
1212,8,-850750.5941,3053849.837,"Friday, October 2, 2009",6:33
1212,12,-850800.5449,3053893.922,"Friday, October 2, 2009",6:33
1212,15,-850836.2441,3053922.547,"Friday, October 2, 2009",6:33
1213,0,-850855.2103,3053936.925,"Friday, October 2, 2009",6:33
1214,9,-851262.5805,3054073.098,"Friday, October 2, 2009",6:33
1215,1,-851358.9033,3054091.012,"Friday, October 2, 2009",6:33
1215,9,-851511.505,3054130.567,"Friday, October 2, 2009",6:34
1216,7,-851725.2901,3054177.711,"Friday, October 2, 2009",6:34
1217,4,-851903.6302,3054174.257,"Friday, October 2, 2009",6:34
1218,15,-852256.2503,3054082.906,"Friday, October 2, 2009",6:35
1218,19,-852300.9413,3054071.255,"Friday, October 2, 2009",6:35
1219,10,-852459.7986,3054029.206,"Friday, October 2, 2009",6:35
1219,18,-852546.3474,3054002.861,"Friday, October 2, 2009",6:35
1220,6,-852658.1984,3053974.034,"Friday, October 2, 2009",6:35
1220,15,-852780.4121,3053942.008,"Friday, October 2, 2009",6:35
1221,0,-852829.372,3053926.835,"Friday, October 2, 2009",6:36
1221,3,-852870.5927,3053914.237,"Friday, October 2, 2009",6:36
1221,17,-853059.2469,3053854.814,"Friday, October 2, 2009",6:36
1222,6,-853150.6068,3053828.426,"Friday, October 2, 2009",6:36
1222,13,-853235.9449,3053787.019,"Friday, October 2, 2009",6:36
1223,3,-853348.69,3053746.325,"Friday, October 2, 2009",6:37
1223,4,-853361.6723,3053741.587,"Friday, October 2, 2009",6:37
1223,7,-853405.2613,3053726.969,"Friday, October 2, 2009",6:37
1223,12,-853475.9735,3053710.981,"Friday, October 2, 2009",6:37
1224,14,-853775.8002,3053707.708,"Friday, October 2, 2009",6:37
1225,2,-853841.3429,3053738.123,"Friday, October 2, 2009",6:37
1225,6,-853902.1845,3053775.092,"Friday, October 2, 2009",6:37
1225,7,-853917.946,3053785.136,"Friday, October 2, 2009",6:37
1225,9,-853950.7887,3053803.429,"Friday, October 2, 2009",6:37
1225,13,-854020.1974,3053840.537,"Friday, October 2, 2009",6:37
1228,7,-854589.4675,3054153.204,"Friday, October 2, 2009",6:38
1228,8,-854602.9676,3054162.431,"Friday, October 2, 2009",6:38
1229,11,-854874.4,3054303.029,"Friday, October 2, 2009",6:38
1230,3,-855010.2339,3054358.695,"Friday, October 2, 2009",6:38
1230,12,-855153.8811,3054415.788,"Friday, October 2, 2009",6:38
1231,4,-855269.6042,3054467.548,"Friday, October 2, 2009",6:39
1231,6,-855306.1779,3054485.343,"Friday, October 2, 2009",6:39
1231,7,-855326.0236,3054494.468,"Friday, October 2, 2009",6:39
1232,7,-855564.3005,3054629.864,"Friday, October 2, 2009",6:39
1233,3,-855662.3386,3054767.591,"Friday, October 2, 2009",6:39
1233,6,-855680.7945,3054835.163,"Friday, October 2, 2009",6:39
1234,6,-855779.2565,3055076.34,"Friday, October 2, 2009",6:39
1237,4,-856144.0856,3055703.749,"Friday, October 2, 2009",6:40
1238,3,-856328.2141,3055857.53,"Friday, October 2, 2009",6:40
1239,6,-856559.8096,3056061.094,"Friday, October 2, 2009",6:40
1239,7,-856575.4333,3056073.294,"Friday, October 2, 2009",6:40
1239,9,-856606.6749,3056100.544,"Friday, October 2, 2009",6:40
1240,0,-856660.0806,3056147.439,"Friday, October 2, 2009",6:40
1240,4,-856714.7861,3056194.59,"Friday, October 2, 2009",6:40
1240,5,-856728.5676,3056206.817,"Friday, October 2, 2009",6:40
1241,1,-856868.0164,3056327.215,"Friday, October 2, 2009",6:41
1241,5,-856919.7861,3056371.31,"Friday, October 2, 2009",6:41
1242,5,-857116.6245,3056534.828,"Friday, October 2, 2009",6:41
1244,4,-857516.2302,3056845.886,"Friday, October 2, 2009",6:41
1244,7,-857553.995,3056869.523,"Friday, October 2, 2009",6:41
1244,12,-857624.942,3056915.727,"Friday, October 2, 2009",6:42
1245,8,-857804.7614,3057025.635,"Friday, October 2, 2009",6:42
1245,10,-857831.0555,3057043.0,"Friday, October 2, 2009",6:42
1246,2,-857933.6867,3057108.644,"Friday, October 2, 2009",6:42
1246,5,-857976.0818,3057132.905,"Friday, October 2, 2009",6:42
1246,9,-858031.4238,3057163.947,"Friday, October 2, 2009",6:42
1246,12,-858073.693,3057188.423,"Friday, October 2, 2009",6:42
1246,14,-858099.354,3057205.035,"Friday, October 2, 2009",6:42
1247,5,-858179.967,3057259.031,"Friday, October 2, 2009",6:42
1247,10,-858235.5595,3057295.231,"Friday, October 2, 2009",6:42
1247,12,-858261.4283,3057309.016,"Friday, October 2, 2009",6:42
1247,17,-858315.306,3057362.702,"Friday, October 2, 2009",6:43
1248,0,-858324.2804,3057370.3,"Friday, October 2, 2009",6:43
1248,10,-858433.6058,3057429.844,"Friday, October 2, 2009",6:43
1248,21,-858517.3115,3057474.264,"Friday, October 2, 2009",6:43
1249,2,-858573.4548,3057509.159,"Friday, October 2, 2009",6:44
1249,5,-858608.5627,3057536.501,"Friday, October 2, 2009",6:44
1249,8,-858644.3424,3057559.584,"Friday, October 2, 2009",6:44
1249,15,-858720.2534,3057628.462,"Friday, October 2, 2009",6:44
1250,15,-858876.4106,3057829.066,"Friday, October 2, 2009",6:45
1251,11,-858988.3791,3058040.329,"Friday, October 2, 2009",6:45
1253,3,-859180.4667,3058353.665,"Friday, October 2, 2009",6:45
1253,15,-859274.2217,3058512.993,"Friday, October 2, 2009",6:45
1255,8,-859479.8797,3058845.849,"Friday, October 2, 2009",6:46
1255,14,-859544.9831,3058929.286,"Friday, October 2, 2009",6:46
1257,0,-859726.922,3059158.065,"Friday, October 2, 2009",6:46
1257,12,-859835.1316,3059268.479,"Friday, October 2, 2009",6:47
1257,16,-859873.259,3059308.248,"Friday, October 2, 2009",6:47
1258,5,-859951.3169,3059400.184,"Friday, October 2, 2009",6:47
1261,2,-860454.4577,3059966.826,"Friday, October 2, 2009",6:48
1261,5,-860495.6355,3060007.618,"Friday, October 2, 2009",6:48
1261,6,-860509.7528,3060021.373,"Friday, October 2, 2009",6:48
1263,5,-860907.9844,3060371.258,"Friday, October 2, 2009",6:48
1263,9,-860980.9557,3060429.465,"Friday, October 2, 2009",6:48
1264,2,-861056.5101,3060486.474,"Friday, October 2, 2009",6:48
1266,4,-861512.6127,3060849.608,"Friday, October 2, 2009",6:49
1266,6,-861548.3141,3060878.856,"Friday, October 2, 2009",6:49
1268,1,-861861.9886,3061127.914,"Friday, October 2, 2009",6:49
1268,9,-862013.9257,3061240.789,"Friday, October 2, 2009",6:49
1269,1,-862074.6619,3061282.948,"Friday, October 2, 2009",6:49
1269,4,-862135.3449,3061323.733,"Friday, October 2, 2009",6:49
1270,9,-862476.2356,3061522.219,"Friday, October 2, 2009",6:50
1271,4,-862597.2436,3061581.063,"Friday, October 2, 2009",6:50
1272,0,-862755.5169,3061656.79,"Friday, October 2, 2009",6:50
1272,4,-862835.5079,3061696.631,"Friday, October 2, 2009",6:50
1272,9,-862936.8663,3061751.146,"Friday, October 2, 2009",6:50
1273,0,-862980.5493,3061773.754,"Friday, October 2, 2009",6:50
1273,1,-863003.5647,3061785.53,"Friday, October 2, 2009",6:50
1273,9,-863183.4103,3061879.611,"Friday, October 2, 2009",6:50
1275,4,-863527.1725,3062049.148,"Friday, October 2, 2009",6:51
1278,0,-864144.9823,3062385.696,"Friday, October 2, 2009",6:51
1278,5,-864255.6235,3062443.989,"Friday, October 2, 2009",6:51
1279,11,-864589.7111,3062617.747,"Friday, October 2, 2009",6:51
1280,2,-864659.1814,3062653.819,"Friday, October 2, 2009",6:51
