cid,sid,car_lon,car_lat,days,times
281,19,-327832.1619,4473820.592,"Monday, March 23, 2009",7:40
282,8,-327991.6066,4473828.317,"Monday, March 23, 2009",7:40
282,13,-328067.109,4473831.159,"Monday, March 23, 2009",7:40
282,17,-328119.1413,4473834.616,"Monday, March 23, 2009",7:40
283,8,-328210.6936,4473843.907,"Monday, March 23, 2009",7:40
283,23,-328293.2328,4473749.712,"Monday, March 23, 2009",7:41
285,1,-328330.3865,4473392.755,"Monday, March 23, 2009",7:44
285,12,-328373.6747,4473314.135,"Monday, March 23, 2009",7:45
285,26,-328462.8707,4473235.687,"Monday, March 23, 2009",7:46
288,2,-328659.1751,4472978.813,"Thursday, February 19, 2009",10:34
288,6,-328677.1343,4473009.881,"Thursday, February 19, 2009",10:35
289,45,-329076.122,4472880.388,"Thursday, February 19, 2009",10:40
289,51,-329061.4208,4472966.831,"Thursday, February 19, 2009",10:40
289,56,-329078.1607,4472889.443,"Thursday, February 19, 2009",10:40
289,58,-329083.2705,4472863.903,"Thursday, February 19, 2009",10:40
290,9,-329192.5207,4472834.413,"Thursday, February 19, 2009",10:42
290,13,-329243.8394,4472834.034,"Thursday, February 19, 2009",10:42
291,8,-329420.4607,4472802.742,"Thursday, February 19, 2009",10:45
291,26,-329470.0753,4472816.462,"Thursday, February 19, 2009",10:47
291,27,-329473.6078,4472806.711,"Thursday, February 19, 2009",10:47
305,24,-329257.194,4472800.579,"Thursday, February 19, 2009",11:04
306,0,-329225.9466,4472907.544,"Thursday, February 19, 2009",11:04
309,1,-328835.1116,4473194.316,"Thursday, February 19, 2009",11:07
309,4,-328809.7075,4473169.188,"Thursday, February 19, 2009",11:07
309,6,-328788.0022,4473168.304,"Thursday, February 19, 2009",11:08
309,8,-328769.3471,4473175.076,"Thursday, February 19, 2009",11:08
322,14,-328365.4153,4472797.125,"Wednesday, April 8, 2009",10:19
322,16,-328349.0268,4472797.771,"Wednesday, April 8, 2009",10:19
322,31,-328344.0936,4472832.15,"Wednesday, April 8, 2009",10:20
322,61,-328293.7925,4472870.744,"Wednesday, April 8, 2009",10:23
322,62,-328302.264,4472868.486,"Wednesday, April 8, 2009",10:23
322,66,-328354.9626,4472858.114,"Wednesday, April 8, 2009",10:23
322,86,-328332.7289,4472973.954,"Wednesday, April 8, 2009",10:24
439,13,-327454.1614,4473824.007,"Monday, April 6, 2009",3:57
440,19,-327782.2389,4473820.186,"Monday, April 6, 2009",3:59
442,20,-328243.1889,4474035.965,"Monday, April 6, 2009",4:00
442,28,-328313.5142,4473874.161,"Monday, April 6, 2009",4:00
442,32,-328318.8437,4473822.916,"Monday, April 6, 2009",4:00
443,8,-328331.146,4473691.162,"Monday, April 6, 2009",4:00
444,3,-328328.647,4473498.07,"Monday, April 6, 2009",4:01
444,10,-328337.1403,4473415.463,"Monday, April 6, 2009",4:01
444,14,-328343.6983,4473371.495,"Monday, April 6, 2009",4:01
444,19,-328354.0777,4473290.019,"Monday, April 6, 2009",4:01
445,0,-328355.4467,4473276.279,"Monday, April 6, 2009",4:01
446,3,-328362.1869,4472973.998,"Monday, April 6, 2009",4:03
446,18,-328307.6691,4472853.5,"Monday, April 6, 2009",4:04
446,21,-328341.7884,4472821.568,"Monday, April 6, 2009",4:04
447,14,-328410.2855,4472805.428,"Monday, April 6, 2009",4:05
449,1,-329027.5346,4472829.62,"Friday, February 20, 2009",7:23
449,21,-328805.4303,4472802.982,"Friday, February 20, 2009",7:26
450,0,-328773.8298,4472806.655,"Friday, February 20, 2009",7:26
450,4,-328741.758,4472797.491,"Friday, February 20, 2009",7:27
450,12,-328684.0897,4472830.779,"Friday, February 20, 2009",7:27
450,16,-328647.6515,4472824.526,"Friday, February 20, 2009",7:28
452,13,-329403.9002,4472800.923,"Friday, February 20, 2009",10:40
453,6,-329198.4975,4472798.458,"Friday, February 20, 2009",10:42
453,16,-329227.7584,4472829.271,"Friday, February 20, 2009",10:46
456,0,-328946.654,4472815.107,"Friday, February 20, 2009",11:07
456,4,-329161.7192,4472847.927,"Friday, February 20, 2009",11:07
457,0,-329199.2357,4472862.749,"Friday, February 20, 2009",11:07
457,4,-329324.8619,4472897.197,"Friday, February 20, 2009",11:07
458,1,-329441.6698,4473000.15,"Friday, February 20, 2009",11:07
458,5,-329482.5038,4473064.905,"Friday, February 20, 2009",11:07
460,0,-329162.4466,4473108.229,"Friday, February 20, 2009",11:12
460,2,-329146.2223,4473111.325,"Friday, February 20, 2009",11:13
460,14,-329045.169,4473125.392,"Friday, February 20, 2009",11:14
460,18,-329009.7146,4473123.369,"Friday, February 20, 2009",11:14
460,20,-328993.2832,4473119.12,"Friday, February 20, 2009",11:14
461,7,-328827.5607,4473117.077,"Friday, February 20, 2009",11:15
461,13,-328741.4274,4473112.318,"Friday, February 20, 2009",11:15
461,16,-328692.4042,4473107.68,"Friday, February 20, 2009",11:15
462,7,-328513.2219,4473095.335,"Friday, February 20, 2009",11:15
685,18,-330483.1792,4475386.17,"Saturday, April 4, 2009",5:57
685,20,-330483.1406,4475361.573,"Saturday, April 4, 2009",5:57
687,6,-330470.3307,4475025.382,"Saturday, April 4, 2009",5:58
687,10,-330470.1378,4474981.244,"Saturday, April 4, 2009",5:58
688,2,-330448.558,4474833.542,"Saturday, April 4, 2009",5:59
688,4,-330428.5852,4474822.14,"Saturday, April 4, 2009",5:59
688,11,-330359.7788,4474782.088,"Saturday, April 4, 2009",5:59
689,0,-330250.7041,4474707.742,"Saturday, April 4, 2009",5:59
689,16,-330083.639,4474605.253,"Saturday, April 4, 2009",6:00
690,2,-330016.1696,4474566.096,"Saturday, April 4, 2009",6:00
690,13,-329904.1884,4474570.677,"Saturday, April 4, 2009",6:01
691,7,-329713.968,4474573.607,"Saturday, April 4, 2009",6:01
692,12,-329403.2019,4474552.589,"Saturday, April 4, 2009",6:02
692,18,-329350.4914,4474551.301,"Saturday, April 4, 2009",6:02
693,4,-329230.1368,4474553.271,"Saturday, April 4, 2009",6:03
693,8,-329184.6617,4474553.162,"Saturday, April 4, 2009",6:03
694,9,-328927.7754,4474595.153,"Saturday, April 4, 2009",6:03
694,17,-328860.0839,4474665.817,"Saturday, April 4, 2009",6:03
695,18,-328622.7207,4474751.088,"Saturday, April 4, 2009",6:04
695,25,-328560.3282,4474741.984,"Saturday, April 4, 2009",6:04
696,21,-328335.4132,4474723.101,"Saturday, April 4, 2009",6:05
697,0,-328293.8972,4474715.918,"Saturday, April 4, 2009",6:05
697,6,-328280.0552,4474665.78,"Saturday, April 4, 2009",6:05
697,14,-328288.2973,4474535.45,"Saturday, April 4, 2009",6:05
697,15,-328287.5171,4474524.089,"Saturday, April 4, 2009",6:05
697,18,-328292.037,4474486.859,"Saturday, April 4, 2009",6:06
697,19,-328292.0969,4474474.474,"Saturday, April 4, 2009",6:06
699,1,-328298.4904,4474192.611,"Saturday, April 4, 2009",6:07
699,7,-328299.6217,4474088.919,"Saturday, April 4, 2009",6:07
699,11,-328290.3172,4474030.256,"Saturday, April 4, 2009",6:07
699,13,-328290.2913,4474009.413,"Saturday, April 4, 2009",6:07
701,17,-328324.9938,4473449.794,"Saturday, April 4, 2009",6:10
703,3,-328345.6389,4473132.705,"Saturday, April 4, 2009",6:14
703,10,-328342.4765,4473032.485,"Saturday, April 4, 2009",6:14
703,15,-328347.5839,4472970.143,"Saturday, April 4, 2009",6:14
703,18,-328345.4561,4472930.303,"Saturday, April 4, 2009",6:15
725,2,-328403.8453,4472812.786,"Monday, March 2, 2009",8:39
725,19,-328355.4072,4472805.41,"Monday, March 2, 2009",8:42
726,2,-328329.012,4473092.017,"Monday, March 2, 2009",8:45
727,8,-328343.4204,4473435.854,"Monday, March 2, 2009",8:46
728,12,-328357.011,4473687.051,"Monday, March 2, 2009",8:47
728,24,-328317.5813,4473812.076,"Monday, March 2, 2009",8:47
729,1,-328307.6186,4473833.141,"Monday, March 2, 2009",8:47
729,7,-328244.5102,4473866.024,"Monday, March 2, 2009",8:47
729,10,-328209.511,4473861.237,"Monday, March 2, 2009",8:48
729,12,-328188.3315,4473860.794,"Monday, March 2, 2009",8:48
729,18,-328121.0698,4473856.602,"Monday, March 2, 2009",8:48
730,14,-327896.6544,4473838.177,"Monday, March 2, 2009",8:48
730,16,-327874.7269,4473839.342,"Monday, March 2, 2009",8:48
730,17,-327867.0607,4473844.697,"Monday, March 2, 2009",8:48
731,17,-327626.2608,4473822.973,"Monday, March 2, 2009",8:50
731,18,-327617.9631,4473819.63,"Monday, March 2, 2009",8:50
731,20,-327600.1325,4473818.992,"Monday, March 2, 2009",8:50
732,11,-327441.4415,4473821.486,"Monday, March 2, 2009",8:50
733,7,-327240.4819,4473828.935,"Monday, March 2, 2009",8:51
733,10,-327200.7778,4473818.388,"Monday, March 2, 2009",8:51
733,13,-327158.7423,4473819.784,"Monday, March 2, 2009",8:51
841,5,-327802.8504,4473837.654,"Tuesday, April 14, 2009",11:41
841,7,-327780.8772,4473836.55,"Tuesday, April 14, 2009",11:41
841,9,-327755.4138,4473830.378,"Tuesday, April 14, 2009",11:41
903,18,-327259.0006,4473769.383,"Monday, April 20, 2009",2:18
903,22,-327305.2684,4473768.822,"Monday, April 20, 2009",2:18
904,14,-327499.9326,4473781.906,"Monday, April 20, 2009",2:19
904,17,-327537.6,4473784.718,"Monday, April 20, 2009",2:19
905,0,-327584.4024,4473788.532,"Monday, April 20, 2009",2:19
905,2,-327606.5043,4473791.147,"Monday, April 20, 2009",2:19
905,8,-327670.3243,4473796.456,"Monday, April 20, 2009",2:19
905,10,-327693.4628,4473796.177,"Monday, April 20, 2009",2:19
905,12,-327712.2192,4473796.353,"Monday, April 20, 2009",2:19
905,17,-327762.6215,4473796.26,"Monday, April 20, 2009",2:20
905,22,-327820.9832,4473794.776,"Monday, April 20, 2009",2:20
906,5,-327905.1475,4473800.245,"Monday, April 20, 2009",2:20
906,9,-327952.2206,4473804.283,"Monday, April 20, 2009",2:20
906,17,-328044.2548,4473806.494,"Monday, April 20, 2009",2:20
907,0,-328100.5298,4473808.163,"Monday, April 20, 2009",2:20
907,2,-328122.0763,4473809.209,"Monday, April 20, 2009",2:20
908,3,-328283.7564,4473578.192,"Monday, April 20, 2009",2:21
908,7,-328299.2591,4473544.781,"Monday, April 20, 2009",2:21
908,14,-328301.774,4473448.192,"Monday, April 20, 2009",2:22
909,6,-328314.9837,4473297.568,"Monday, April 20, 2009",2:23
909,19,-328321.8263,4473139.103,"Monday, April 20, 2009",2:26
910,1,-328321.7119,4473083.522,"Monday, April 20, 2009",2:26
910,2,-328320.2814,4473064.97,"Monday, April 20, 2009",2:26
911,0,-328330.1383,4472847.505,"Monday, April 20, 2009",2:27
911,4,-328369.8035,4472842.665,"Monday, April 20, 2009",2:27
911,13,-328329.0333,4472858.84,"Monday, April 20, 2009",2:28
911,15,-328339.8848,4472875.801,"Monday, April 20, 2009",2:28
911,17,-328360.4182,4472887.449,"Monday, April 20, 2009",2:28
979,14,-328613.0062,4473020.483,"Friday, February 27, 2009",11:43
979,26,-328523.0462,4473084.776,"Friday, February 27, 2009",11:44
979,29,-328486.3481,4473082.247,"Friday, February 27, 2009",11:44
981,13,-328006.946,4473053.869,"Friday, February 27, 2009",11:45
981,14,-327998.2052,4473053.293,"Friday, February 27, 2009",11:45
982,3,-327854.4353,4473042.031,"Friday, February 27, 2009",11:45
982,14,-327688.5769,4473030.784,"Friday, February 27, 2009",11:45
983,2,-327603.9719,4473026.577,"Friday, February 27, 2009",11:45
983,14,-327391.1063,4473014.7,"Friday, February 27, 2009",11:45
1084,23,-327256.0488,4473022.799,"Friday, February 20, 2009",2:41
1086,12,-327645.3109,4473071.098,"Friday, February 20, 2009",2:42
1087,0,-327784.8283,4473084.142,"Friday, February 20, 2009",2:43
1087,4,-327821.2593,4473077.244,"Friday, February 20, 2009",2:43
1087,9,-327875.7486,4473084.729,"Friday, February 20, 2009",2:43
1087,15,-327926.3297,4473091.031,"Friday, February 20, 2009",2:43
1088,7,-328129.6427,4473099.251,"Friday, February 20, 2009",2:44
1088,8,-328137.8709,4473099.208,"Friday, February 20, 2009",2:44
1089,20,-328506.1998,4473130.42,"Friday, February 20, 2009",2:49
1090,8,-328581.6812,4473137.398,"Friday, February 20, 2009",2:50
1090,13,-328537.6321,4473134.816,"Friday, February 20, 2009",2:50
1090,19,-328484.0616,4473138.692,"Friday, February 20, 2009",2:51
1090,39,-328365.5663,4473091.905,"Friday, February 20, 2009",2:53
1090,50,-328449.5504,4473059.622,"Friday, February 20, 2009",2:54
1090,55,-328479.1173,4473069.254,"Friday, February 20, 2009",2:54
1092,11,-327189.1835,4473839.826,"Tuesday, March 17, 2009",10:36
1208,16,-330547.6446,4475200.624,"Monday, March 9, 2009",6:15
1209,5,-330469.1083,4475047.035,"Monday, March 9, 2009",6:15
1209,16,-330466.6476,4474906.687,"Monday, March 9, 2009",6:15
1210,18,-330314.6816,4474757.591,"Monday, March 9, 2009",6:16
1211,4,-330222.3748,4474698.812,"Monday, March 9, 2009",6:16
1211,15,-330116.1638,4474621.967,"Monday, March 9, 2009",6:17
1211,16,-330108.928,4474616.856,"Monday, March 9, 2009",6:17
1213,3,-330031.2861,4474261.902,"Monday, March 9, 2009",6:20
1213,15,-329969.5214,4474117.108,"Monday, March 9, 2009",6:21
1214,17,-329826.3081,4473911.73,"Monday, March 9, 2009",6:22
1215,0,-329795.1073,4473863.238,"Monday, March 9, 2009",6:22
1215,5,-329784.7956,4473815.162,"Monday, March 9, 2009",6:23
1215,7,-329774.5995,4473819.865,"Monday, March 9, 2009",6:23
1215,16,-329763.9387,4473822.253,"Monday, March 9, 2009",6:24
1215,17,-329756.5348,4473829.144,"Monday, March 9, 2009",6:24
1215,24,-329727.5071,4473869.888,"Monday, March 9, 2009",6:24
1215,40,-329684.7276,4473732.255,"Monday, March 9, 2009",6:26
1215,41,-329683.6884,4473722.002,"Monday, March 9, 2009",6:26
1216,13,-329683.2039,4473504.337,"Monday, March 9, 2009",6:29
1216,14,-329683.2042,4473492.509,"Monday, March 9, 2009",6:29
1216,18,-329680.9829,4473449.648,"Monday, March 9, 2009",6:29
1216,19,-329684.2037,4473440.055,"Monday, March 9, 2009",6:29
1217,18,-329527.4002,4473379.259,"Monday, March 9, 2009",6:31
1217,24,-329487.9297,4473394.072,"Monday, March 9, 2009",6:37
1217,29,-329458.3436,4473376.74,"Monday, March 9, 2009",6:38
1217,31,-329450.1128,4473359.693,"Monday, March 9, 2009",6:38
1218,6,-329382.6719,4473289.941,"Monday, March 9, 2009",6:39
1218,17,-329347.7308,4473207.055,"Monday, March 9, 2009",6:40
1218,26,-329279.9641,4473188.92,"Monday, March 9, 2009",6:41
1219,1,-329296.0694,4473083.096,"Monday, March 9, 2009",6:42
1219,8,-329288.6009,4473011.689,"Monday, March 9, 2009",6:42
1219,11,-329292.1679,4472987.106,"Monday, March 9, 2009",6:43
1224,6,-328655.6495,4472855.639,"Tuesday, March 17, 2009",7:46
1224,42,-328744.9891,4472860.185,"Tuesday, March 17, 2009",7:48
1224,51,-328805.2347,4472898.149,"Tuesday, March 17, 2009",7:48
1224,58,-328847.0295,4472885.84,"Tuesday, March 17, 2009",7:49
1224,59,-328854.7775,4472875.808,"Tuesday, March 17, 2009",7:49
1224,67,-328861.6321,4472805.401,"Tuesday, March 17, 2009",7:49
1225,6,-328970.9142,4472837.484,"Tuesday, March 17, 2009",7:51
1230,40,-328887.8931,4472800.398,"Tuesday, March 17, 2009",8:29
1230,46,-328830.7086,4472793.749,"Tuesday, March 17, 2009",8:29
1231,37,-328670.6046,4472940.449,"Tuesday, March 17, 2009",8:32
1231,42,-328633.6014,4472930.191,"Tuesday, March 17, 2009",8:32
1231,43,-328627.6714,4472922.399,"Tuesday, March 17, 2009",8:33
1232,11,-328488.0377,4472928.668,"Tuesday, March 17, 2009",8:33
1233,2,-328133.0892,4472805.803,"Tuesday, March 17, 2009",8:35
1245,12,-328700.6852,4472995.377,"Friday, March 6, 2009",9:12
1245,14,-328702.2889,4472985.978,"Friday, March 6, 2009",9:12
1245,29,-328754.831,4473013.904,"Friday, March 6, 2009",9:13
1245,31,-328780.4187,4473011.081,"Friday, March 6, 2009",9:13
1245,33,-328799.7806,4473009.635,"Friday, March 6, 2009",9:13
1245,41,-328848.2865,4473008.573,"Friday, March 6, 2009",9:13
1246,4,-328801.0723,4473032.127,"Friday, March 6, 2009",9:16
1246,13,-328867.6723,4473050.321,"Friday, March 6, 2009",9:17
1246,15,-328876.7281,4473067.84,"Friday, March 6, 2009",9:17
1246,16,-328885.8853,4473072.597,"Friday, March 6, 2009",9:17
1246,18,-328903.8493,4473087.907,"Friday, March 6, 2009",9:17
1246,27,-328890.373,4473163.209,"Friday, March 6, 2009",9:17
1247,3,-329142.4917,4473113.731,"Friday, March 6, 2009",9:18
1247,7,-329186.6115,4473119.704,"Friday, March 6, 2009",9:18
1247,20,-329256.9803,4473131.196,"Friday, March 6, 2009",9:19
1248,3,-329494.8956,4473375.315,"Friday, March 6, 2009",9:24
1249,2,-329559.9976,4473394.107,"Friday, March 6, 2009",9:35
1249,11,-329494.6374,4473333.031,"Friday, March 6, 2009",9:36
1249,12,-329483.1187,4473323.508,"Friday, March 6, 2009",9:36
1249,13,-329470.2544,4473318.343,"Friday, March 6, 2009",9:36
1249,16,-329443.2429,4473311.804,"Friday, March 6, 2009",9:36
1250,3,-329276.2979,4473180.248,"Friday, March 6, 2009",9:39
1250,7,-329236.7659,4473187.734,"Friday, March 6, 2009",9:39
1250,11,-329258.7399,4473145.471,"Friday, March 6, 2009",9:39
1250,12,-329268.0798,4473136.73,"Friday, March 6, 2009",9:39
1250,24,-329268.3387,4473046.255,"Friday, March 6, 2009",9:40
1251,12,-329285.942,4472850.498,"Friday, March 6, 2009",9:42
1265,6,-329105.581,4473180.275,"Wednesday, February 18, 2009",9:49
1267,11,-328174.7703,4473818.562,"Wednesday, February 18, 2009",10:03
1365,17,-328477.3127,4472789.498,"Wednesday, April 8, 2009",2:53
1365,28,-328444.8608,4472887.883,"Wednesday, April 8, 2009",2:54
1365,32,-328476.1778,4472906.527,"Wednesday, April 8, 2009",2:54
1392,5,-328468.1699,4472824.171,"Thursday, March 12, 2009",3:46
1392,7,-328481.0543,4472802.863,"Thursday, March 12, 2009",3:47
1582,6,-328322.0964,4473064.223,"Saturday, February 14, 2009",0:26
1582,8,-328329.8876,4473084.036,"Saturday, February 14, 2009",0:26
1582,17,-328311.9496,4473223.823,"Saturday, February 14, 2009",0:27
1582,19,-328311.8715,4473262.678,"Saturday, February 14, 2009",0:27
1583,0,-328311.4269,4473282.522,"Saturday, February 14, 2009",0:27
1583,1,-328312.285,4473302.341,"Saturday, February 14, 2009",0:27
1583,6,-328306.3528,4473372.275,"Saturday, February 14, 2009",0:27
1583,15,-328302.099,4473478.079,"Saturday, February 14, 2009",0:27
1585,3,-328254.5501,4473812.673,"Saturday, February 14, 2009",0:28
1585,19,-328093.7501,4473829.205,"Saturday, February 14, 2009",0:29
1586,10,-327892.8047,4473820.666,"Saturday, February 14, 2009",0:29
1587,16,-327563.1662,4473768.935,"Saturday, February 14, 2009",0:30
1588,0,-327523.3358,4473789.721,"Saturday, February 14, 2009",0:30
1588,2,-327500.2061,4473790.001,"Saturday, February 14, 2009",0:30
1588,8,-327442.7988,4473785.397,"Saturday, February 14, 2009",0:30
1589,7,-327203.9182,4473781.751,"Saturday, February 14, 2009",0:31
1651,3,-328440.7436,4472934.563,"Saturday, April 4, 2009",8:06
1651,5,-328456.7881,4472948.895,"Saturday, April 4, 2009",8:06
1651,6,-328464.9699,4472955.989,"Saturday, April 4, 2009",8:06
1651,8,-328494.2707,4472974.603,"Saturday, April 4, 2009",8:06
1651,19,-328403.2337,4472907.918,"Saturday, April 4, 2009",8:08
1651,30,-328347.6674,4472829.907,"Saturday, April 4, 2009",8:09
1651,56,-328298.5209,4472992.167,"Saturday, April 4, 2009",8:12
1651,61,-328341.99,4473011.963,"Saturday, April 4, 2009",8:12
1651,72,-328506.1134,4473099.624,"Saturday, April 4, 2009",8:13
1652,2,-328892.0725,4473224.046,"Saturday, April 4, 2009",8:15
1654,2,-328467.1727,4473280.655,"Friday, February 27, 2009",7:36
1654,5,-328437.0164,4473239.609,"Friday, February 27, 2009",7:36
1654,6,-328428.6389,4473230.432,"Friday, February 27, 2009",7:36
1654,9,-328406.6192,4473209.992,"Friday, February 27, 2009",7:36
1654,11,-328387.1918,4473209.359,"Friday, February 27, 2009",7:36
1654,12,-328376.8359,4473212.919,"Friday, February 27, 2009",7:37
1654,32,-328372.3535,4473114.233,"Friday, February 27, 2009",7:41
1655,3,-328393.9599,4473062.162,"Friday, February 27, 2009",7:41
1655,18,-328493.3426,4473034.385,"Friday, February 27, 2009",7:43
1655,21,-328472.1141,4473017.231,"Friday, February 27, 2009",7:43
1655,31,-328478.1309,4472936.03,"Friday, February 27, 2009",7:44
1656,6,-328464.3732,4472925.891,"Friday, March 13, 2009",11:05
1656,16,-328406.2903,4472914.257,"Friday, March 13, 2009",11:05
1657,0,-328390.6799,4472827.496,"Friday, March 13, 2009",11:06
1657,14,-328326.5657,4472843.182,"Friday, March 13, 2009",11:07
1657,35,-328291.0198,4472872.321,"Friday, March 13, 2009",11:14
1657,37,-328294.2444,4472894.269,"Friday, March 13, 2009",11:14
1657,51,-328311.7982,4473047.514,"Friday, March 13, 2009",11:17
1657,52,-328308.5967,4473059.554,"Friday, March 13, 2009",11:17
1659,0,-328313.7237,4473335.347,"Friday, March 13, 2009",11:18
1659,19,-328290.5409,4473570.297,"Friday, March 13, 2009",11:18
1661,1,-328169.468,4473807.662,"Friday, March 13, 2009",11:22
1661,6,-328110.2159,4473797.589,"Friday, March 13, 2009",11:22
1661,8,-328085.2017,4473795.216,"Friday, March 13, 2009",11:22
1661,15,-327995.9611,4473788.625,"Friday, March 13, 2009",11:22
1662,9,-327823.5071,4473786.221,"Friday, March 13, 2009",11:22
1662,10,-327815.2516,4473786.442,"Friday, March 13, 2009",11:22
1662,21,-327717.7166,4473784.385,"Friday, March 13, 2009",11:22
1662,23,-327698.0806,4473782.986,"Friday, March 13, 2009",11:22
1662,24,-327688.4247,4473782.862,"Friday, March 13, 2009",11:23
1663,5,-327630.084,4473784.158,"Friday, March 13, 2009",11:23
1663,21,-327459.8481,4473802.484,"Friday, March 13, 2009",11:24
1664,15,-327241.2497,4473791.655,"Friday, March 13, 2009",11:24
1664,18,-327222.8974,4473765.425,"Friday, March 13, 2009",11:25
1664,21,-327184.1451,4473765.875,"Friday, March 13, 2009",11:25
1899,33,-328482.6212,4472803.035,"Monday, March 2, 2009",7:29
1899,38,-328440.3614,4472839.334,"Monday, March 2, 2009",7:29
1902,22,-328981.2723,4472797.133,"Tuesday, March 24, 2009",8:15
1971,6,-328496.8296,4472799.908,"Thursday, March 26, 2009",7:26
1971,21,-328498.3384,4472913.848,"Thursday, March 26, 2009",7:27
1971,24,-328529.7572,4472927.615,"Thursday, March 26, 2009",7:28
1971,29,-328579.0338,4472944.479,"Thursday, March 26, 2009",7:28
1971,32,-328605.6754,4472955.66,"Thursday, March 26, 2009",7:28
2002,7,-327738.5244,4473863.266,"Thursday, April 2, 2009",3:36
2064,20,-328349.3771,4472814.324,"Wednesday, March 25, 2009",6:20
2064,24,-328321.934,4473051.251,"Wednesday, March 25, 2009",6:21
2064,29,-328338.4254,4473047.056,"Wednesday, March 25, 2009",6:23
2065,7,-328326.287,4473244.546,"Wednesday, March 25, 2009",6:24
2066,17,-328301.8589,4473609.287,"Wednesday, March 25, 2009",6:25
2066,18,-328300.6413,4473621.725,"Wednesday, March 25, 2009",6:25
2066,21,-328309.0416,4473639.927,"Wednesday, March 25, 2009",6:26
2067,3,-328308.9887,4473699.624,"Wednesday, March 25, 2009",6:26
2067,16,-328249.9525,4473837.514,"Wednesday, March 25, 2009",6:26
2067,26,-328144.5049,4473835.146,"Wednesday, March 25, 2009",6:26
2068,15,-327969.7743,4473821.979,"Wednesday, March 25, 2009",6:27
2068,21,-327916.5863,4473818.397,"Wednesday, March 25, 2009",6:27
2068,25,-327869.1153,4473818.067,"Wednesday, March 25, 2009",6:27
2069,9,-327746.1187,4473817.722,"Wednesday, March 25, 2009",6:27
2069,11,-327719.2524,4473817.783,"Wednesday, March 25, 2009",6:27
2070,3,-327570.7096,4473800.176,"Wednesday, March 25, 2009",6:28
2070,5,-327549.9585,4473799.782,"Wednesday, March 25, 2009",6:28
2071,9,-327264.2048,4473793.045,"Wednesday, March 25, 2009",6:28
2071,13,-327228.4048,4473792.883,"Wednesday, March 25, 2009",6:29
2071,16,-327189.8789,4473784.707,"Wednesday, March 25, 2009",6:29
2071,17,-327181.8704,4473784.021,"Wednesday, March 25, 2009",6:29
2111,3,-329067.5715,4473087.107,"Thursday, February 26, 2009",9:12
2111,14,-328991.6158,4473101.476,"Thursday, February 26, 2009",9:13
2112,7,-328789.7662,4473099.59,"Thursday, February 26, 2009",9:19
2112,10,-328770.155,4473078.287,"Thursday, February 26, 2009",9:19
2112,28,-328626.8839,4473025.577,"Thursday, February 26, 2009",9:21
2113,3,-328563.2022,4473068.907,"Thursday, February 26, 2009",9:23
2113,4,-328553.1742,4473066.871,"Thursday, February 26, 2009",9:23
2113,15,-328453.5256,4473058.932,"Thursday, February 26, 2009",9:24
2113,22,-328505.4995,4473099.928,"Thursday, February 26, 2009",9:25
2113,25,-328523.1154,4473124.965,"Thursday, February 26, 2009",9:26
2115,18,-327603.9997,4472978.898,"Thursday, February 26, 2009",9:29
2116,4,-327549.5937,4472982.508,"Thursday, February 26, 2009",9:29
2116,12,-327462.8547,4472980.694,"Thursday, February 26, 2009",9:29
