cid,sid,car_lon,car_lat,days,times
205,1,-325557.281,4466678.937,"Monday, March 23, 2009",6:09
205,4,-325552.6645,4466723.858,"Monday, March 23, 2009",6:09
205,13,-325567.4203,4466857.429,"Monday, March 23, 2009",6:10
206,3,-325564.0308,4466979.84,"Monday, March 23, 2009",6:10
206,4,-325562.0881,4466997.638,"Monday, March 23, 2009",6:10
206,10,-325557.6842,4467101.534,"Monday, March 23, 2009",6:10
207,3,-325553.3597,4467207.32,"Monday, March 23, 2009",6:10
207,6,-325553.441,4467227.783,"Monday, March 23, 2009",6:11
207,17,-325542.4618,4467399.847,"Monday, March 23, 2009",6:11
208,2,-325516.5567,4467651.761,"Monday, March 23, 2009",6:12
209,5,-325477.9789,4467938.897,"Monday, March 23, 2009",6:12
210,7,-325381.9239,4468396.58,"Monday, March 23, 2009",6:13
211,8,-325357.3937,4468565.678,"Monday, March 23, 2009",6:13
211,11,-325352.5801,4468601.747,"Monday, March 23, 2009",6:13
212,14,-325337.1838,4468917.511,"Monday, March 23, 2009",6:14
212,15,-325337.6576,4468927.7,"Monday, March 23, 2009",6:14
213,17,-325370.1061,4469227.277,"Monday, March 23, 2009",6:15
215,5,-325350.4726,4469629.295,"Monday, March 23, 2009",6:16
215,10,-325332.9876,4469733.835,"Monday, March 23, 2009",6:17
215,13,-325324.8099,4469745.14,"Monday, March 23, 2009",6:17
215,17,-325319.9798,4469802.619,"Monday, March 23, 2009",6:17
811,5,-323210.2135,4469857.054,"Wednesday, March 25, 2009",11:50
812,7,-323267.7681,4469540.844,"Wednesday, March 25, 2009",11:51
812,10,-323278.1339,4469480.221,"Wednesday, March 25, 2009",11:51
813,9,-323303.4198,4469249.458,"Wednesday, March 25, 2009",11:51
814,5,-323320.2562,4469078.986,"Wednesday, March 25, 2009",11:51
814,7,-323324.5929,4469036.469,"Wednesday, March 25, 2009",11:51
816,2,-323361.7706,4468648.763,"Wednesday, March 25, 2009",11:51
816,5,-323363.3138,4468608.015,"Wednesday, March 25, 2009",11:52
816,16,-323423.7562,4468636.752,"Wednesday, March 25, 2009",11:52
816,20,-323427.2568,4468566.179,"Wednesday, March 25, 2009",11:52
816,24,-323429.8238,4468505.449,"Wednesday, March 25, 2009",11:53
817,0,-323414.8765,4468410.534,"Wednesday, March 25, 2009",11:53
817,9,-323356.8444,4468359.726,"Wednesday, March 25, 2009",11:53
818,0,-323169.1058,4468361.615,"Wednesday, March 25, 2009",11:53
819,14,-322706.9523,4468332.334,"Wednesday, March 25, 2009",11:54
942,33,-327088.0084,4466536.966,"Monday, July 6, 2009",9:14
943,0,-327034.1184,4466614.798,"Monday, July 6, 2009",9:14
943,9,-326949.0947,4466605.875,"Monday, July 6, 2009",9:14
943,13,-326910.5287,4466600.341,"Monday, July 6, 2009",9:15
943,19,-326887.3201,4466614.328,"Monday, July 6, 2009",9:19
943,20,-326884.8818,4466603.552,"Monday, July 6, 2009",9:19
943,37,-326803.8581,4466613.653,"Monday, July 6, 2009",9:21
943,38,-326795.7351,4466608.631,"Monday, July 6, 2009",9:21
944,3,-326748.9115,4466608.593,"Monday, July 6, 2009",9:21
944,7,-326707.2301,4466611.731,"Monday, July 6, 2009",9:21
944,8,-326695.8886,4466609.737,"Monday, July 6, 2009",9:21
944,10,-326680.2155,4466599.768,"Monday, July 6, 2009",9:21
944,12,-326699.7634,4466603.402,"Monday, July 6, 2009",9:21
944,15,-326729.27,4466620.335,"Monday, July 6, 2009",9:22
944,31,-326875.2067,4466530.778,"Monday, July 6, 2009",9:24
944,39,-326888.304,4466555.109,"Monday, July 6, 2009",9:24
944,42,-326901.5639,4466527.656,"Monday, July 6, 2009",9:24
944,48,-326929.8807,4466485.505,"Monday, July 6, 2009",9:25
1235,0,-325499.2261,4469381.044,"Tuesday, March 17, 2009",8:37
1237,1,-325120.2222,4468948.823,"Tuesday, March 17, 2009",8:37
1238,1,-324946.5331,4468761.109,"Tuesday, March 17, 2009",8:37
1373,9,-327074.0135,4467021.843,"Thursday, July 16, 2009",6:31
1373,12,-327101.0283,4467031.172,"Thursday, July 16, 2009",6:31
1413,3,-325451.8574,4469829.222,"Thursday, March 12, 2009",4:03
1413,9,-325425.3667,4469770.203,"Thursday, March 12, 2009",4:03
1413,18,-325386.0561,4469659.279,"Thursday, March 12, 2009",4:03
1414,17,-325406.6711,4469401.718,"Thursday, March 12, 2009",4:03
1414,18,-325406.9298,4469388.794,"Thursday, March 12, 2009",4:03
1414,19,-325408.7962,4469375.673,"Thursday, March 12, 2009",4:03
1415,17,-325424.6203,4469172.599,"Thursday, March 12, 2009",4:04
1416,4,-325408.0784,4469058.16,"Thursday, March 12, 2009",4:04
1416,6,-325407.8546,4469035.045,"Thursday, March 12, 2009",4:04
1417,0,-325400.7236,4468847.667,"Thursday, March 12, 2009",4:04
1418,5,-325389.0343,4468524.643,"Thursday, March 12, 2009",4:05
1419,6,-325428.9725,4468264.688,"Thursday, March 12, 2009",4:05
1420,20,-325527.6588,4467867.73,"Thursday, March 12, 2009",4:05
1421,15,-325545.0596,4467609.076,"Thursday, March 12, 2009",4:06
1421,16,-325545.7182,4467593.751,"Thursday, March 12, 2009",4:06
1423,6,-325577.016,4467215.714,"Thursday, March 12, 2009",4:06
1423,14,-325586.9474,4467085.017,"Thursday, March 12, 2009",4:06
1424,12,-325603.0043,4466886.284,"Thursday, March 12, 2009",4:07
1425,10,-325616.8443,4466669.478,"Thursday, March 12, 2009",4:07
1425,14,-325626.7439,4466607.856,"Thursday, March 12, 2009",4:08
1426,2,-325636.6017,4466513.566,"Thursday, March 12, 2009",4:08
1426,12,-325644.4432,4466392.778,"Thursday, March 12, 2009",4:08
1426,16,-325648.5278,4466335.41,"Thursday, March 12, 2009",4:08
1427,6,-325663.7127,4466196.276,"Thursday, March 12, 2009",4:08
1428,2,-325677.0394,4466001.378,"Thursday, March 12, 2009",4:09
1428,18,-325695.5711,4465791.832,"Thursday, March 12, 2009",4:09
1430,7,-325723.3729,4465382.079,"Thursday, March 12, 2009",4:10
1430,8,-325723.0363,4465366.645,"Thursday, March 12, 2009",4:10
1430,13,-325726.2028,4465307.104,"Thursday, March 12, 2009",4:11
1430,16,-325728.3718,4465264.732,"Thursday, March 12, 2009",4:11
1431,6,-325737.9522,4465137.185,"Thursday, March 12, 2009",4:11
1431,14,-325747.3399,4465023.324,"Thursday, March 12, 2009",4:11
1432,4,-325753.2889,4464947.575,"Thursday, March 12, 2009",4:11
1433,2,-325773.6549,4464697.309,"Thursday, March 12, 2009",4:12
1433,8,-325780.3804,4464617.139,"Thursday, March 12, 2009",4:12
1433,13,-325786.2362,4464547.563,"Thursday, March 12, 2009",4:12
1434,3,-325800.9289,4464439.361,"Thursday, March 12, 2009",4:12
1434,6,-325807.674,4464402.737,"Thursday, March 12, 2009",4:12
1434,16,-325830.0523,4464278.467,"Thursday, March 12, 2009",4:13
1435,4,-325849.9452,4464145.096,"Thursday, March 12, 2009",4:13
1436,3,-325862.5662,4463931.356,"Thursday, March 12, 2009",4:13
1436,9,-325868.0773,4463864.93,"Thursday, March 12, 2009",4:13
1436,13,-325871.3203,4463819.296,"Thursday, March 12, 2009",4:13
1436,14,-325872.186,4463807.384,"Thursday, March 12, 2009",4:13
1437,3,-325884.8893,4463668.34,"Thursday, March 12, 2009",4:14
1438,0,-325914.0384,4463454.151,"Thursday, March 12, 2009",4:14
1438,4,-325921.4546,4463412.723,"Thursday, March 12, 2009",4:14
1438,15,-325935.6229,4463289.427,"Thursday, March 12, 2009",4:14
1439,11,-326010.1126,4463087.685,"Thursday, March 12, 2009",4:15
1439,17,-326076.7493,4463046.713,"Thursday, March 12, 2009",4:15
1439,22,-326121.7898,4463036.792,"Thursday, March 12, 2009",4:15
1439,23,-326130.0596,4463035.262,"Thursday, March 12, 2009",4:15
1440,14,-326296.7007,4463045.175,"Thursday, March 12, 2009",4:15
1440,16,-326315.1542,4463046.997,"Thursday, March 12, 2009",4:15
1440,21,-326361.543,4463048.5,"Thursday, March 12, 2009",4:15
1441,4,-326439.8456,4463049.16,"Thursday, March 12, 2009",4:15
1441,20,-326620.196,4462957.336,"Thursday, March 12, 2009",4:16
1442,1,-326634.0945,4462935.954,"Thursday, March 12, 2009",4:16
1442,10,-326667.3289,4462816.99,"Thursday, March 12, 2009",4:16
1442,11,-326668.1917,4462803.76,"Thursday, March 12, 2009",4:16
1443,7,-326689.0185,4462598.403,"Thursday, March 12, 2009",4:16
1444,4,-326713.9166,4462386.18,"Thursday, March 12, 2009",4:16
1444,5,-326715.3502,4462371.694,"Thursday, March 12, 2009",4:16
1445,1,-326736.113,4462169.528,"Thursday, March 12, 2009",4:17
1445,5,-326743.1096,4462076.242,"Thursday, March 12, 2009",4:17
1445,11,-326750.4182,4461977.55,"Thursday, March 12, 2009",4:17
1445,12,-326752.3411,4461962.554,"Thursday, March 12, 2009",4:17
1446,7,-326765.6788,4461838.986,"Thursday, March 12, 2009",4:17
1446,14,-326777.8366,4461739.505,"Thursday, March 12, 2009",4:17
1446,15,-326780.0873,4461725.48,"Thursday, March 12, 2009",4:17
1446,17,-326783.0682,4461696.892,"Thursday, March 12, 2009",4:17
1447,2,-326786.9273,4461656.201,"Thursday, March 12, 2009",4:17
1447,3,-326787.6319,4461643.145,"Thursday, March 12, 2009",4:17
1447,15,-326803.2378,4461493.535,"Thursday, March 12, 2009",4:17
1448,9,-326817.2201,4461293.829,"Thursday, March 12, 2009",4:18
1448,12,-326828.199,4461244.904,"Thursday, March 12, 2009",4:18
1449,2,-326849.6481,4461150.368,"Thursday, March 12, 2009",4:18
1449,4,-326850.2283,4461117.216,"Thursday, March 12, 2009",4:18
1450,6,-326855.4801,4460818.554,"Thursday, March 12, 2009",4:18
1450,15,-326863.027,4460679.148,"Thursday, March 12, 2009",4:18
1451,3,-326866.7008,4460616.282,"Thursday, March 12, 2009",4:18
1451,7,-326871.4694,4460561.995,"Thursday, March 12, 2009",4:18
1451,13,-326885.3707,4460482.223,"Thursday, March 12, 2009",4:19
1452,6,-326922.0153,4460300.184,"Thursday, March 12, 2009",4:19
1452,7,-326925.2399,4460283.832,"Thursday, March 12, 2009",4:19
1452,10,-326934.184,4460238.999,"Thursday, March 12, 2009",4:19
1453,8,-326971.4765,4460036.384,"Thursday, March 12, 2009",4:19
1453,9,-326972.2813,4460022.404,"Thursday, March 12, 2009",4:19
1453,15,-326984.7149,4459938.902,"Thursday, March 12, 2009",4:19
1454,7,-327014.9501,4459762.549,"Thursday, March 12, 2009",4:19
1455,3,-327045.9411,4459589.849,"Thursday, March 12, 2009",4:19
1456,9,-327120.0762,4459204.652,"Thursday, March 12, 2009",4:20
1457,4,-327146.3522,4459055.282,"Thursday, March 12, 2009",4:20
1465,14,-326740.2477,4457863.644,"Thursday, March 12, 2009",4:22
1466,11,-326488.8286,4457924.29,"Thursday, March 12, 2009",4:23
1467,3,-326394.9389,4457946.712,"Thursday, March 12, 2009",4:23
1467,8,-326309.3237,4457967.615,"Thursday, March 12, 2009",4:23
1467,11,-326259.4821,4457978.888,"Thursday, March 12, 2009",4:23
1468,1,-326173.7914,4457999.221,"Thursday, March 12, 2009",4:23
1469,8,-325803.9669,4458088.472,"Thursday, March 12, 2009",4:23
1469,12,-325729.6633,4458106.467,"Thursday, March 12, 2009",4:23
1470,0,-325693.5445,4458115.307,"Thursday, March 12, 2009",4:23
1470,1,-325676.0239,4458119.403,"Thursday, March 12, 2009",4:23
1470,9,-325541.2765,4458149.224,"Thursday, March 12, 2009",4:24
1471,5,-325340.1431,4458196.037,"Thursday, March 12, 2009",4:24
1472,0,-325181.3964,4458227.002,"Thursday, March 12, 2009",4:24
1472,3,-325119.5075,4458234.73,"Thursday, March 12, 2009",4:24
