cid,sid,car_lon,car_lat,days,times
2911,10,-324329.0853,4476205.87,"Monday, February 16, 2009",10:38
2911,12,-324342.8872,4476237.981,"Monday, February 16, 2009",10:38
2913,9,-324521.4794,4476650.791,"Monday, February 16, 2009",10:39
2913,15,-324502.6705,4476734.337,"Monday, February 16, 2009",10:39
2913,16,-324492.7528,4476741.88,"Monday, February 16, 2009",10:39
2933,4,-324525.7497,4476554.956,"Tuesday, March 10, 2009",12:45
2935,6,-324307.0718,4476054.608,"Tuesday, March 10, 2009",12:47
2935,8,-324298.2661,4476032.245,"Tuesday, March 10, 2009",12:47
2936,14,-324187.2104,4475734.2,"Tuesday, March 10, 2009",12:47
2936,19,-324167.0423,4475675.68,"Tuesday, March 10, 2009",12:47
2936,21,-324158.3364,4475652.394,"Tuesday, March 10, 2009",12:47
2937,4,-324134.3793,4475596.839,"Tuesday, March 10, 2009",12:48
2937,5,-324129.9868,4475586.785,"Tuesday, March 10, 2009",12:48
2937,12,-324077.2703,4475505.19,"Tuesday, March 10, 2009",12:48
2937,15,-324061.6954,4475464.068,"Tuesday, March 10, 2009",12:48
2938,0,-324099.0268,4475395.87,"Tuesday, March 10, 2009",12:48
2938,13,-324062.0137,4475247.095,"Tuesday, March 10, 2009",12:48
2938,23,-323972.1972,4475222.27,"Tuesday, March 10, 2009",12:49
2939,3,-323927.7605,4475162.598,"Tuesday, March 10, 2009",12:49
2939,4,-323921.6133,4475155.36,"Tuesday, March 10, 2009",12:49
2939,10,-323880.7424,4475092.137,"Tuesday, March 10, 2009",12:50
2940,6,-323796.2862,4474883.366,"Tuesday, March 10, 2009",12:50
2940,19,-323740.7687,4474847.085,"Tuesday, March 10, 2009",12:51
2940,20,-323734.1724,4474830.788,"Tuesday, March 10, 2009",12:51
2940,22,-323728.5554,4474810.836,"Tuesday, March 10, 2009",12:51
2940,25,-323713.9641,4474775.263,"Tuesday, March 10, 2009",12:51
2942,8,-323640.1689,4474390.651,"Tuesday, March 10, 2009",12:52
2943,18,-324011.4633,4474203.111,"Tuesday, March 10, 2009",12:54
2945,4,-324049.3948,4473834.636,"Tuesday, March 10, 2009",12:55
2945,6,-324049.3173,4473814.163,"Tuesday, March 10, 2009",12:55
2945,15,-324064.8469,4473700.975,"Tuesday, March 10, 2009",12:57
2945,16,-324060.9296,4473687.978,"Tuesday, March 10, 2009",12:57
2959,3,-327135.1679,4473717.32,"Tuesday, March 3, 2009",10:50
2959,21,-326924.7114,4473732.377,"Tuesday, March 3, 2009",10:51
2960,2,-326900.0613,4473758.4,"Tuesday, March 3, 2009",10:51
2960,10,-326844.9661,4473826.336,"Tuesday, March 3, 2009",10:51
2961,3,-326468.8656,4473732.189,"Tuesday, March 3, 2009",10:57
2961,6,-326435.1279,4473740.896,"Tuesday, March 3, 2009",10:57
2962,25,-326166.1882,4473704.693,"Tuesday, March 3, 2009",10:58
2963,5,-326054.5603,4473686.28,"Tuesday, March 3, 2009",10:58
2963,7,-326031.3824,4473680.364,"Tuesday, March 3, 2009",10:58
2963,14,-325957.937,4473673.261,"Tuesday, March 3, 2009",10:58
2963,15,-325949.8678,4473673.133,"Tuesday, March 3, 2009",10:58
2963,16,-325936.1045,4473673.496,"Tuesday, March 3, 2009",10:58
2963,19,-325906.612,4473677.782,"Tuesday, March 3, 2009",10:58
2964,2,-325834.4053,4473680.581,"Tuesday, March 3, 2009",10:59
2964,4,-325817.2372,4473680.392,"Tuesday, March 3, 2009",10:59
2964,10,-325769.1543,4473673.813,"Tuesday, March 3, 2009",10:59
2964,14,-325735.0124,4473673.085,"Tuesday, March 3, 2009",10:59
2964,30,-325699.7161,4473680.296,"Tuesday, March 3, 2009",11:00
2964,39,-325638.9582,4473698.429,"Tuesday, March 3, 2009",11:01
2964,46,-325616.6116,4473671.768,"Tuesday, March 3, 2009",11:02
2972,10,-324027.7471,4473958.791,"Tuesday, March 3, 2009",11:17
2972,11,-324027.5974,4473970.792,"Tuesday, March 3, 2009",11:17
2972,14,-324023.8091,4474005.486,"Tuesday, March 3, 2009",11:17
2974,0,-323999.3516,4474317.99,"Tuesday, March 3, 2009",11:18
2974,6,-323987.7258,4474396.689,"Tuesday, March 3, 2009",11:19
2974,7,-323977.9264,4474396.554,"Tuesday, March 3, 2009",11:19
2974,13,-323907.2476,4474393.341,"Tuesday, March 3, 2009",11:19
2974,14,-323895.4645,4474392.809,"Tuesday, March 3, 2009",11:19
2974,17,-323859.0475,4474390.522,"Tuesday, March 3, 2009",11:19
2974,22,-323791.7689,4474386.555,"Tuesday, March 3, 2009",11:19
2975,26,-323548.7116,4474505.124,"Tuesday, March 3, 2009",11:22
2975,27,-323552.3835,4474513.78,"Tuesday, March 3, 2009",11:22
2976,11,-323640.414,4474651.607,"Tuesday, March 3, 2009",11:23
2977,2,-323703.738,4474781.659,"Tuesday, March 3, 2009",11:23
2977,11,-323752.9283,4474898.342,"Tuesday, March 3, 2009",11:23
2978,13,-323869.0346,4475171.581,"Tuesday, March 3, 2009",11:24
2979,14,-323962.1738,4475386.743,"Tuesday, March 3, 2009",11:24
2981,4,-324089.1652,4475743.761,"Tuesday, March 3, 2009",11:25
2981,11,-324130.9428,4475822.483,"Tuesday, March 3, 2009",11:25
2982,2,-324208.9256,4475943.637,"Tuesday, March 3, 2009",11:25
2983,14,-324383.6252,4476316.964,"Tuesday, March 3, 2009",11:26
2983,15,-324389.8804,4476328.348,"Tuesday, March 3, 2009",11:26
2984,16,-324515.7694,4476602.669,"Tuesday, March 3, 2009",11:26
2998,3,-324663.3163,4476713.226,"Tuesday, March 3, 2009",12:32
2998,5,-324649.0059,4476704.16,"Tuesday, March 3, 2009",12:32
2998,16,-324553.8347,4476577.918,"Tuesday, March 3, 2009",12:32
2999,9,-324484.7815,4476438.585,"Tuesday, March 3, 2009",12:32
3000,6,-324393.8994,4476253.323,"Tuesday, March 3, 2009",12:33
3000,8,-324380.5861,4476236.471,"Tuesday, March 3, 2009",12:33
3000,13,-324357.2041,4476179.659,"Tuesday, March 3, 2009",12:33
3001,5,-324293.1204,4476027.74,"Tuesday, March 3, 2009",12:33
3002,1,-324216.8263,4475823.792,"Tuesday, March 3, 2009",12:34
3002,2,-324214.1098,4475812.987,"Tuesday, March 3, 2009",12:34
3002,15,-324166.7613,4475643.932,"Tuesday, March 3, 2009",12:34
3002,16,-324162.2102,4475630.099,"Tuesday, March 3, 2009",12:34
3003,6,-324099.2963,4475537.444,"Tuesday, March 3, 2009",12:34
3004,17,-323965.1339,4475238.01,"Tuesday, March 3, 2009",12:36
3005,8,-323872.9425,4475068.387,"Tuesday, March 3, 2009",12:36
3005,13,-323842.2794,4475021.293,"Tuesday, March 3, 2009",12:36
3007,6,-323662.9639,4474607.699,"Tuesday, March 3, 2009",12:37
3009,1,-323875.2708,4474395.289,"Tuesday, March 3, 2009",12:39
3009,12,-323971.8626,4474405.837,"Tuesday, March 3, 2009",12:39
3009,17,-323974.179,4474408.342,"Tuesday, March 3, 2009",12:40
3009,31,-324019.1433,4474259.702,"Tuesday, March 3, 2009",12:41
3009,32,-324020.8003,4474243.18,"Tuesday, March 3, 2009",12:41
3009,33,-324022.1433,4474226.995,"Tuesday, March 3, 2009",12:41
3011,0,-324047.7691,4473944.646,"Tuesday, March 3, 2009",12:42
3011,4,-324044.6855,4473896.249,"Tuesday, March 3, 2009",12:42
3011,5,-324041.3782,4473884.253,"Tuesday, March 3, 2009",12:42
3182,5,-326756.3902,4473845.356,"Friday, April 17, 2009",12:31
3182,7,-326707.6539,4473807.723,"Friday, April 17, 2009",12:31
3183,8,-326498.2792,4473687.729,"Friday, April 17, 2009",12:31
3225,5,-325844.2612,4473664.381,"Saturday, April 4, 2009",8:27
3225,23,-325659.1741,4473678.677,"Saturday, April 4, 2009",8:28
3226,12,-325516.1195,4473666.408,"Saturday, April 4, 2009",8:28
3226,17,-325458.8318,4473652.82,"Saturday, April 4, 2009",8:28
3227,12,-325320.6914,4473673.577,"Saturday, April 4, 2009",8:29
3233,0,-324056.9346,4473810.489,"Saturday, April 4, 2009",8:35
3233,7,-324042.512,4473908.221,"Saturday, April 4, 2009",8:35
3233,11,-324039.4648,4473961.197,"Saturday, April 4, 2009",8:35
3233,16,-324035.8244,4474024.999,"Saturday, April 4, 2009",8:35
3234,8,-324038.3371,4474188.408,"Saturday, April 4, 2009",8:36
3234,15,-324028.7608,4474284.034,"Saturday, April 4, 2009",8:36
3234,16,-324026.4908,4474298.236,"Saturday, April 4, 2009",8:36
3234,17,-324025.5331,4474310.893,"Saturday, April 4, 2009",8:36
3235,4,-324014.4872,4474392.29,"Saturday, April 4, 2009",8:36
3235,9,-323963.6645,4474406.822,"Saturday, April 4, 2009",8:36
3236,8,-323651.8354,4474375.03,"Saturday, April 4, 2009",8:37
3236,36,-323631.1487,4474576.44,"Saturday, April 4, 2009",8:38
3237,7,-323679.9399,4474698.158,"Saturday, April 4, 2009",8:38
3237,12,-323703.9884,4474759.532,"Saturday, April 4, 2009",8:38
3237,16,-323723.7849,4474804.312,"Saturday, April 4, 2009",8:38
3238,7,-323786.0679,4474933.317,"Saturday, April 4, 2009",8:38
3238,15,-323822.0784,4475011.957,"Saturday, April 4, 2009",8:38
3239,5,-323864.0556,4475132.551,"Saturday, April 4, 2009",8:39
3239,7,-323875.3431,4475157.436,"Saturday, April 4, 2009",8:39
3239,14,-323905.8466,4475228.347,"Saturday, April 4, 2009",8:39
3240,1,-323954.5977,4475331.852,"Saturday, April 4, 2009",8:39
3241,5,-324026.3909,4475619.393,"Saturday, April 4, 2009",8:40
3241,9,-324038.8537,4475666.562,"Saturday, April 4, 2009",8:40
3241,12,-324052.1741,4475700.49,"Saturday, April 4, 2009",8:40
3242,5,-324145.6559,4475864.819,"Saturday, April 4, 2009",8:40
3242,12,-324200.1283,4475952.813,"Saturday, April 4, 2009",8:41
3242,15,-324218.8784,4475992.594,"Saturday, April 4, 2009",8:41
3243,3,-324253.8237,4476062.484,"Saturday, April 4, 2009",8:41
3244,3,-324362.7913,4476300.225,"Saturday, April 4, 2009",8:41
3244,5,-324377.6233,4476332.257,"Saturday, April 4, 2009",8:41
3244,9,-324407.1942,4476399.702,"Saturday, April 4, 2009",8:41
3244,10,-324414.13,4476415.475,"Saturday, April 4, 2009",8:41
3245,1,-324447.6428,4476495.73,"Saturday, April 4, 2009",8:41
3245,4,-324467.7835,4476541.296,"Saturday, April 4, 2009",8:41
3245,6,-324481.1832,4476569.23,"Saturday, April 4, 2009",8:41
3246,2,-324486.1552,4476744.166,"Saturday, April 4, 2009",8:41
3291,15,-324049.3211,4473708.29,"Monday, March 9, 2009",11:40
3292,2,-324044.0394,4473846.632,"Monday, March 9, 2009",11:40
3292,6,-324041.9305,4473896.331,"Monday, March 9, 2009",11:40
3292,10,-324038.4398,4473938.93,"Monday, March 9, 2009",11:40
3293,10,-324016.5316,4474189.778,"Monday, March 9, 2009",11:41
3294,16,-323883.5405,4474384.366,"Monday, March 9, 2009",11:42
3295,2,-323728.2662,4474382.438,"Monday, March 9, 2009",11:43
3295,21,-323522.0052,4474413.795,"Monday, March 9, 2009",11:45
3295,24,-323526.3953,4474450.315,"Monday, March 9, 2009",11:45
3296,12,-323607.9733,4474657.819,"Monday, March 9, 2009",11:45
3296,16,-323620.1296,4474698.567,"Monday, March 9, 2009",11:45
3297,4,-323657.1203,4474789.522,"Monday, March 9, 2009",11:45
3297,8,-323690.4519,4474821.318,"Monday, March 9, 2009",11:46
3297,15,-323728.7115,4474892.702,"Monday, March 9, 2009",11:46
3298,5,-323794.2049,4475039.887,"Monday, March 9, 2009",11:47
3298,8,-323809.9592,4475074.079,"Monday, March 9, 2009",11:47
3298,9,-323813.6097,4475082.925,"Monday, March 9, 2009",11:47
3299,18,-323942.8761,4475385.007,"Monday, March 9, 2009",11:47
3300,4,-324004.001,4475475.594,"Monday, March 9, 2009",11:48
3300,13,-324038.6533,4475598.398,"Monday, March 9, 2009",11:48
3300,14,-324040.7121,4475608.568,"Monday, March 9, 2009",11:48
3300,19,-324056.2727,4475661.708,"Monday, March 9, 2009",11:48
3301,18,-324160.5829,4475851.064,"Monday, March 9, 2009",11:48
3302,6,-324213.6207,4475953.533,"Monday, March 9, 2009",11:49
3302,17,-324274.8802,4476089.001,"Monday, March 9, 2009",11:49
3303,12,-324354.1262,4476255.35,"Monday, March 9, 2009",11:49
3304,1,-324402.4921,4476367.459,"Monday, March 9, 2009",11:50
3304,2,-324407.4081,4476377.942,"Monday, March 9, 2009",11:50
3304,4,-324417.7515,4476399.539,"Monday, March 9, 2009",11:50
3304,12,-324457.1352,4476485.504,"Monday, March 9, 2009",11:50
3304,16,-324483.8349,4476539.672,"Monday, March 9, 2009",11:50
3304,17,-324489.097,4476550.948,"Monday, March 9, 2009",11:50
3321,1,-324575.7866,4476598.915,"Monday, March 16, 2009",2:48
3321,2,-324568.9185,4476587.835,"Monday, March 16, 2009",2:48
3321,9,-324524.9166,4476505.869,"Monday, March 16, 2009",2:48
3322,15,-324395.3575,4476236.024,"Monday, March 16, 2009",2:49
3322,18,-324380.6904,4476206.443,"Monday, March 16, 2009",2:49
3323,10,-324294.2741,4476006.646,"Monday, March 16, 2009",2:49
3324,19,-324189.5264,4475691.845,"Monday, March 16, 2009",2:49
3325,1,-324171.0735,4475661.298,"Monday, March 16, 2009",2:50
3326,3,-324109.0505,4475388.709,"Monday, March 16, 2009",2:50
3326,10,-324115.7921,4475308.531,"Monday, March 16, 2009",2:50
3326,18,-324016.3233,4475241.169,"Monday, March 16, 2009",2:50
3326,19,-324004.5651,4475235.187,"Monday, March 16, 2009",2:50
3326,20,-323993.084,4475230.554,"Monday, March 16, 2009",2:50
3327,10,-323911.4988,4475129.094,"Monday, March 16, 2009",2:51
3328,0,-323836.0039,4474982.313,"Monday, March 16, 2009",2:51
3329,5,-323708.719,4474681.77,"Monday, March 16, 2009",2:52
3329,7,-323699.1897,4474659.33,"Monday, March 16, 2009",2:52
3329,13,-323676.0986,4474597.115,"Monday, March 16, 2009",2:52
3330,10,-323606.2966,4474384.892,"Monday, March 16, 2009",2:53
3330,22,-323735.1823,4474387.879,"Monday, March 16, 2009",2:53
3330,32,-323838.5346,4474403.859,"Monday, March 16, 2009",2:53
3331,4,-323900.9015,4474411.795,"Monday, March 16, 2009",2:53
3331,17,-324001.5383,4474357.459,"Monday, March 16, 2009",2:55
3331,19,-324003.6583,4474323.529,"Monday, March 16, 2009",2:55
3331,20,-324006.7415,4474305.845,"Monday, March 16, 2009",2:55
3332,3,-324016.9206,4474162.417,"Monday, March 16, 2009",2:56
3332,7,-324016.1914,4474112.216,"Monday, March 16, 2009",2:56
3332,11,-324025.1449,4474055.369,"Monday, March 16, 2009",2:56
3333,2,-324037.9986,4473928.374,"Monday, March 16, 2009",2:56
3334,0,-324053.7076,4473706.516,"Monday, March 16, 2009",2:57
3334,3,-324051.6622,4473700.098,"Monday, March 16, 2009",2:57
3336,12,-324561.4169,4473703.4,"Monday, March 16, 2009",2:59
3339,4,-325212.4426,4473743.209,"Monday, March 16, 2009",3:02
3340,21,-325669.5561,4473651.09,"Monday, March 16, 2009",3:03
3341,7,-325824.4668,4473665.786,"Monday, March 16, 2009",3:03
3341,13,-325882.4568,4473666.308,"Monday, March 16, 2009",3:04
3341,15,-325926.8085,4473664.786,"Monday, March 16, 2009",3:04
3342,6,-326009.8868,4473651.158,"Monday, March 16, 2009",3:04
3343,11,-326288.5068,4473709.816,"Monday, March 16, 2009",3:05
3344,12,-326639.2878,4473720.068,"Monday, March 16, 2009",3:06
3344,15,-326642.8342,4473719.33,"Monday, March 16, 2009",3:06
3344,31,-326719.4546,4473779.166,"Monday, March 16, 2009",3:07
3345,2,-326774.5925,4473799.094,"Monday, March 16, 2009",3:08
3345,5,-326800.9343,4473749.793,"Monday, March 16, 2009",3:08
3447,6,-323860.9336,4474402.363,"Thursday, February 19, 2009",12:45
3447,15,-323935.8821,4474422.001,"Thursday, February 19, 2009",12:45
3447,23,-324000.2433,4474407.629,"Thursday, February 19, 2009",12:47
3447,32,-323988.2716,4474262.154,"Thursday, February 19, 2009",12:47
3448,19,-324003.7125,4474003.1,"Thursday, February 19, 2009",12:49
3449,8,-323982.1586,4473869.903,"Thursday, February 19, 2009",12:50
3449,23,-324022.4787,4473733.326,"Thursday, February 19, 2009",12:51
3458,8,-324585.5229,4476623.441,"Thursday, March 12, 2009",1:59
3459,21,-324456.3206,4476362.261,"Thursday, March 12, 2009",2:01
3461,6,-324310.1551,4476050.248,"Thursday, March 12, 2009",2:03
3461,12,-324281.0902,4475995.26,"Thursday, March 12, 2009",2:04
3461,18,-324254.7041,4475932.872,"Thursday, March 12, 2009",2:04
3464,5,-324109.3276,4475316.092,"Thursday, March 12, 2009",2:06
3465,0,-323937.9584,4475185.484,"Thursday, March 12, 2009",2:07
3465,13,-323862.3646,4475037.002,"Thursday, March 12, 2009",2:08
3466,18,-323746.6709,4474770.578,"Thursday, March 12, 2009",2:09
3467,4,-323711.4518,4474681.888,"Thursday, March 12, 2009",2:09
3467,8,-323691.0453,4474645.308,"Thursday, March 12, 2009",2:09
3467,22,-323630.4317,4474508.975,"Thursday, March 12, 2009",2:11
3468,6,-323594.2769,4474419.622,"Thursday, March 12, 2009",2:12
3468,20,-323721.8063,4474391.307,"Thursday, March 12, 2009",2:12
3468,24,-323766.7064,4474396.58,"Thursday, March 12, 2009",2:12
3469,7,-323938.0444,4474406.086,"Thursday, March 12, 2009",2:12
3469,8,-323947.2259,4474409.341,"Thursday, March 12, 2009",2:12
3469,13,-323995.455,4474407.85,"Thursday, March 12, 2009",2:13
3469,24,-324019.7809,4474260.527,"Thursday, March 12, 2009",2:13
3470,10,-324035.9401,4474075.504,"Thursday, March 12, 2009",2:14
3470,16,-324041.6482,4473996.734,"Thursday, March 12, 2009",2:14
3471,8,-324046.8185,4473856.881,"Thursday, March 12, 2009",2:14
3471,12,-324047.2953,4473811.498,"Thursday, March 12, 2009",2:15
3471,22,-324056.3607,4473707.369,"Thursday, March 12, 2009",2:15
3477,0,-325314.7351,4473651.513,"Thursday, March 12, 2009",2:20
3477,2,-325333.4837,4473653.011,"Thursday, March 12, 2009",2:20
3477,3,-325341.3343,4473653.87,"Thursday, March 12, 2009",2:20
3478,0,-325568.3795,4473657.29,"Thursday, March 12, 2009",2:21
3478,1,-325576.6898,4473657.827,"Thursday, March 12, 2009",2:21
3478,13,-325710.6111,4473666.474,"Thursday, March 12, 2009",2:21
3480,2,-326099.1509,4473714.24,"Thursday, March 12, 2009",2:22
3480,3,-326107.4296,4473715.146,"Thursday, March 12, 2009",2:22
3480,4,-326122.452,4473716.419,"Thursday, March 12, 2009",2:23
3480,6,-326142.8713,4473714.531,"Thursday, March 12, 2009",2:23
3480,13,-326212.6378,4473715.59,"Thursday, March 12, 2009",2:24
3480,15,-326239.1448,4473718.875,"Thursday, March 12, 2009",2:24
3481,1,-326340.6297,4473720.411,"Thursday, March 12, 2009",2:24
3481,6,-326385.0694,4473729.963,"Thursday, March 12, 2009",2:24
3481,11,-326441.8352,4473725.85,"Thursday, March 12, 2009",2:24
3481,12,-326452.7225,4473726.67,"Thursday, March 12, 2009",2:24
3481,19,-326525.7537,4473730.916,"Thursday, March 12, 2009",2:24
3482,13,-326701.5233,4473743.781,"Thursday, March 12, 2009",2:26
3483,0,-326844.7061,4473766.787,"Thursday, March 12, 2009",2:26
3483,2,-326841.717,4473743.932,"Thursday, March 12, 2009",2:26
3483,6,-326818.7585,4473724.149,"Thursday, March 12, 2009",2:27
3503,9,-326895.1879,4473751.479,"Thursday, February 12, 2009",7:51
3503,19,-326826.2932,4473825.405,"Thursday, February 12, 2009",7:52
3503,24,-326808.6034,4473899.883,"Thursday, February 12, 2009",7:52
3504,13,-326660.9321,4474135.46,"Thursday, February 12, 2009",7:53
3505,6,-326583.544,4474205.268,"Thursday, February 12, 2009",7:54
3505,13,-326524.017,4474247.747,"Thursday, February 12, 2009",7:54
3506,5,-326401.699,4474350.741,"Thursday, February 12, 2009",7:55
3506,6,-326382.6512,4474367.804,"Thursday, February 12, 2009",7:55
3506,8,-326367.4321,4474384.16,"Thursday, February 12, 2009",7:55
3507,11,-326191.7104,4474551.719,"Thursday, February 12, 2009",7:56
3507,21,-326066.5209,4474537.258,"Thursday, February 12, 2009",7:56
3508,7,-325949.0298,4474539.602,"Thursday, February 12, 2009",7:56
3508,9,-325926.3198,4474532.048,"Thursday, February 12, 2009",7:56
3509,3,-325744.6465,4474523.236,"Thursday, February 12, 2009",7:57
3510,6,-325445.0564,4474455.921,"Thursday, February 12, 2009",7:57
3510,15,-325324.2366,4474434.629,"Thursday, February 12, 2009",7:58
3511,20,-325085.6043,4474431.802,"Thursday, February 12, 2009",7:59
3511,25,-325035.433,4474443.031,"Thursday, February 12, 2009",8:00
3512,9,-325009.096,4474588.83,"Thursday, February 12, 2009",8:01
3513,1,-324998.828,4474723.612,"Thursday, February 12, 2009",8:01
3513,9,-324987.9873,4474846.517,"Thursday, February 12, 2009",8:01
3513,10,-324987.7128,4474862.256,"Thursday, February 12, 2009",8:01
3513,11,-324986.944,4474879.822,"Thursday, February 12, 2009",8:01
3514,4,-324976.5999,4475011.409,"Thursday, February 12, 2009",8:02
3514,19,-324956.7904,4475212.358,"Thursday, February 12, 2009",8:03
3515,8,-324946.7537,4475322.589,"Thursday, February 12, 2009",8:04
3516,15,-324923.1517,4475692.831,"Thursday, February 12, 2009",8:04
3517,11,-324902.097,4475884.069,"Thursday, February 12, 2009",8:05
3517,19,-324898.4729,4475983.164,"Thursday, February 12, 2009",8:05
3518,3,-324898.9519,4476043.476,"Thursday, February 12, 2009",8:05
3518,4,-324898.5696,4476054.889,"Thursday, February 12, 2009",8:05
3518,8,-324890.483,4476168.33,"Thursday, February 12, 2009",8:05
3518,12,-324888.6412,4476234.02,"Thursday, February 12, 2009",8:06
3519,17,-324868.5039,4476493.324,"Thursday, February 12, 2009",8:06
3520,0,-324869.561,4476528.548,"Thursday, February 12, 2009",8:06
3540,8,-323939.1921,4474403.587,"Friday, April 3, 2009",2:58
3540,23,-324018.6158,4474255.331,"Friday, April 3, 2009",2:59
3541,4,-324031.1959,4474171.86,"Friday, April 3, 2009",3:00
3543,1,-324049.4245,4473702.107,"Friday, April 3, 2009",3:01
3543,3,-324054.0081,4473677.265,"Friday, April 3, 2009",3:01
3729,11,-324677.331,4476714.387,"Saturday, March 14, 2009",3:18
3729,13,-324659.7199,4476697.256,"Saturday, March 14, 2009",3:18
3730,9,-324547.3378,4476535.724,"Saturday, March 14, 2009",3:18
3731,14,-324416.7607,4476254.133,"Saturday, March 14, 2009",3:19
3731,16,-324406.9048,4476225.46,"Saturday, March 14, 2009",3:19
3732,1,-324378.4592,4476147.629,"Saturday, March 14, 2009",3:19
3732,2,-324376.6796,4476129.605,"Saturday, March 14, 2009",3:19
3732,7,-324360.6436,4476050.507,"Saturday, March 14, 2009",3:19
3732,10,-324346.1994,4476016.264,"Saturday, March 14, 2009",3:19
3732,16,-324314.2522,4475944.066,"Saturday, March 14, 2009",3:19
3733,1,-324289.0802,4475893.074,"Saturday, March 14, 2009",3:19
3733,2,-324284.4067,4475880.365,"Saturday, March 14, 2009",3:19
3733,17,-324211.136,4475705.469,"Saturday, March 14, 2009",3:19
3735,9,-324128.3762,4475328.118,"Saturday, March 14, 2009",3:20
3735,11,-324120.0303,4475309.377,"Saturday, March 14, 2009",3:20
3735,14,-324103.7722,4475279.814,"Saturday, March 14, 2009",3:20
3735,16,-324092.9553,4475261.175,"Saturday, March 14, 2009",3:20
3735,17,-324087.2708,4475252.478,"Saturday, March 14, 2009",3:20
3735,19,-324066.4709,4475238.008,"Saturday, March 14, 2009",3:20
3735,23,-324018.2691,4475214.158,"Saturday, March 14, 2009",3:20
3736,11,-323904.7366,4475106.392,"Saturday, March 14, 2009",3:21
3737,12,-323789.902,4474849.263,"Saturday, March 14, 2009",3:22
3737,13,-323784.476,4474836.844,"Saturday, March 14, 2009",3:22
3737,16,-323770.2489,4474800.555,"Saturday, March 14, 2009",3:22
3739,4,-323634.9216,4474459.908,"Saturday, March 14, 2009",3:23
3739,12,-323644.1846,4474396.158,"Saturday, March 14, 2009",3:23
3739,13,-323651.7064,4474398.668,"Saturday, March 14, 2009",3:23
3739,26,-323785.6848,4474421.178,"Saturday, March 14, 2009",3:23
3740,0,-323898.4681,4474430.114,"Saturday, March 14, 2009",3:24
3740,5,-323947.7386,4474428.364,"Saturday, March 14, 2009",3:24
3740,20,-324021.0241,4474272.86,"Saturday, March 14, 2009",3:25
3741,11,-324052.4577,4474056.482,"Saturday, March 14, 2009",3:26
3742,5,-324075.7759,4473883.876,"Saturday, March 14, 2009",3:27
3742,6,-324073.3607,4473872.912,"Saturday, March 14, 2009",3:27
3742,19,-324076.0661,4473710.647,"Saturday, March 14, 2009",3:28
3747,9,-325170.9139,4473654.192,"Saturday, March 14, 2009",3:32
3747,15,-325231.8186,4473662.349,"Saturday, March 14, 2009",3:32
3747,17,-325249.9578,4473665.459,"Saturday, March 14, 2009",3:32
3747,25,-325319.6611,4473684.345,"Saturday, March 14, 2009",3:32
3748,9,-325404.886,4473660.245,"Saturday, March 14, 2009",3:33
3748,11,-325427.2615,4473653.693,"Saturday, March 14, 2009",3:33
3749,14,-325750.9542,4473684.404,"Saturday, March 14, 2009",3:33
3749,23,-325834.826,4473678.003,"Saturday, March 14, 2009",3:34
3750,8,-325898.1516,4473656.209,"Saturday, March 14, 2009",3:35
3750,14,-325959.3408,4473661.779,"Saturday, March 14, 2009",3:35
3750,15,-325973.1814,4473661.976,"Saturday, March 14, 2009",3:35
3750,19,-326012.5364,4473663.839,"Saturday, March 14, 2009",3:35
3750,23,-326052.5765,4473668.784,"Saturday, March 14, 2009",3:35
3751,2,-326116.7924,4473685.015,"Saturday, March 14, 2009",3:35
3751,16,-326267.068,4473713.101,"Saturday, March 14, 2009",3:36
3752,17,-326513.3233,4473737.62,"Saturday, March 14, 2009",3:37
3753,2,-326622.215,4473762.511,"Saturday, March 14, 2009",3:37
3753,12,-326702.6273,4473753.476,"Saturday, March 14, 2009",3:39
3754,5,-326901.1265,4473765.839,"Saturday, March 14, 2009",3:39
3754,7,-326919.4308,4473764.837,"Saturday, March 14, 2009",3:39
3754,15,-327009.3406,4473758.727,"Saturday, March 14, 2009",3:39
3754,17,-327032.7594,4473765.055,"Saturday, March 14, 2009",3:39
3754,18,-327045.7067,4473766.846,"Saturday, March 14, 2009",3:39
3755,1,-327119.2047,4473779.969,"Saturday, March 14, 2009",3:39
3851,9,-324882.693,4476598.501,"Tuesday, April 21, 2009",0:58
3851,15,-324895.3367,4476530.422,"Tuesday, April 21, 2009",0:58
3852,12,-324904.3376,4476302.947,"Tuesday, April 21, 2009",0:59
3852,19,-324911.0284,4476210.191,"Tuesday, April 21, 2009",0:59
3853,3,-324915.6891,4476164.892,"Tuesday, April 21, 2009",0:59
3853,8,-324923.3209,4476099.08,"Tuesday, April 21, 2009",1:00
3853,10,-324924.1094,4476074.77,"Tuesday, April 21, 2009",1:00
3854,17,-324955.7769,4475725.864,"Tuesday, April 21, 2009",1:00
3855,7,-324967.1621,4475586.135,"Tuesday, April 21, 2009",1:01
3855,10,-324969.8412,4475537.803,"Tuesday, April 21, 2009",1:01
3855,12,-324968.7261,4475501.829,"Tuesday, April 21, 2009",1:01
3855,15,-324968.3996,4475450.725,"Tuesday, April 21, 2009",1:01
3856,0,-324968.6538,4475435.175,"Tuesday, April 21, 2009",1:01
3856,2,-324968.7611,4475409.089,"Tuesday, April 21, 2009",1:01
3856,8,-324975.7949,4475332.895,"Tuesday, April 21, 2009",1:01
3856,9,-324977.3878,4475322.368,"Tuesday, April 21, 2009",1:01
