cid,sid,car_lon,car_lat,days,times
551,21,-318755.1857,4483633.133,"Saturday, April 11, 2009",7:22
552,11,-318749.7849,4483780.827,"Saturday, April 11, 2009",7:23
2328,5,-322280.0652,4483244.965,"Sunday, April 5, 2009",8:08
2328,12,-322220.1797,4483246.687,"Sunday, April 5, 2009",8:08
2328,21,-322139.6784,4483248.399,"Sunday, April 5, 2009",8:08
2328,22,-322126.1832,4483249.177,"Sunday, April 5, 2009",8:08
2328,26,-322090.0108,4483247.669,"Sunday, April 5, 2009",8:09
2329,2,-322058.6874,4483259.823,"Sunday, April 5, 2009",8:09
2329,5,-322034.0357,4483255.812,"Sunday, April 5, 2009",8:10
2329,6,-322024.861,4483255.373,"Sunday, April 5, 2009",8:10
2329,7,-322016.7303,4483254.484,"Sunday, April 5, 2009",8:10
2329,15,-321958.9232,4483254.375,"Sunday, April 5, 2009",8:11
2329,19,-321925.0111,4483251.977,"Sunday, April 5, 2009",8:11
2329,27,-321915.637,4483230.871,"Sunday, April 5, 2009",8:26
2329,44,-322035.2179,4483260.829,"Sunday, April 5, 2009",8:28
2329,45,-322040.204,4483252.172,"Sunday, April 5, 2009",8:28
2329,50,-322080.6219,4483241.192,"Sunday, April 5, 2009",8:29
2329,63,-322113.2998,4483171.745,"Sunday, April 5, 2009",8:31
2329,68,-322147.1485,4483160.238,"Sunday, April 5, 2009",8:31
2329,73,-322154.3549,4483161.589,"Sunday, April 5, 2009",9:07
2329,76,-322129.6021,4483171.645,"Sunday, April 5, 2009",9:07
2329,84,-322125.8638,4483213.855,"Sunday, April 5, 2009",9:08
2329,88,-322120.8472,4483249.157,"Sunday, April 5, 2009",9:09
2329,91,-322100.3611,4483267.755,"Sunday, April 5, 2009",9:09
2329,115,-322280.4674,4483267.726,"Sunday, April 5, 2009",9:18
2329,117,-322307.2298,4483269.525,"Sunday, April 5, 2009",9:18
2330,0,-322333.6311,4483269.403,"Sunday, April 5, 2009",9:18
2330,8,-322434.7805,4483264.882,"Sunday, April 5, 2009",9:19
2380,2,-311185.5037,4481436.04,"Sunday, April 5, 2009",11:13
2383,2,-310513.6417,4481900.321,"Sunday, April 5, 2009",11:14
2688,1,-321990.8317,4479300.12,"Thursday, April 9, 2009",10:34
2690,4,-321210.2669,4479474.41,"Thursday, April 9, 2009",10:34
2867,8,-306699.7883,4483152.854,"Friday, April 17, 2009",5:19
2868,0,-306649.9287,4483121.988,"Friday, April 17, 2009",5:19
2868,4,-306544.2546,4483047.247,"Friday, April 17, 2009",5:19
2869,0,-306425.6747,4482969.245,"Friday, April 17, 2009",5:19
2870,3,-306073.4639,4482766.587,"Friday, April 17, 2009",5:19
2871,2,-305896.7963,4482642.974,"Friday, April 17, 2009",5:19
2871,5,-305793.9861,4482564.232,"Friday, April 17, 2009",5:19
2872,1,-305719.7265,4482510.881,"Friday, April 17, 2009",5:19
2873,4,-305367.3148,4482273.541,"Friday, April 17, 2009",5:20
2874,2,-305198.1388,4482175.324,"Friday, April 17, 2009",5:20
2875,0,-305030.2233,4482072.002,"Friday, April 17, 2009",5:20
3394,3,-319949.6405,4483099.892,"Wednesday, April 8, 2009",0:03
3394,8,-319891.2288,4483156.977,"Wednesday, April 8, 2009",0:03
3395,4,-319740.2015,4483312.447,"Wednesday, April 8, 2009",0:03
3395,5,-319724.393,4483325.185,"Wednesday, April 8, 2009",0:03
3397,0,-317319.3973,4483446.985,"Wednesday, April 8, 2009",0:05
3397,6,-317273.174,4483364.262,"Wednesday, April 8, 2009",0:06
3397,17,-317312.6998,4483237.928,"Wednesday, April 8, 2009",0:06
3399,0,-317487.637,4481634.019,"Wednesday, April 8, 2009",0:07
3400,3,-322384.3423,4481239.921,"Wednesday, April 8, 2009",0:13
5011,0,-322322.8418,4483269.17,"Monday, April 6, 2009",7:38
5011,5,-322254.1835,4483268.041,"Monday, April 6, 2009",7:38
5012,1,-322056.9314,4483278.587,"Monday, April 6, 2009",7:39
5012,7,-322102.1799,4483276.21,"Monday, April 6, 2009",7:39
5012,11,-322123.5806,4483257.16,"Monday, April 6, 2009",7:40
5012,25,-322199.4929,4483177.412,"Monday, April 6, 2009",7:40
5012,41,-322263.232,4483207.647,"Monday, April 6, 2009",7:43
5012,53,-322242.4372,4483136.67,"Monday, April 6, 2009",7:54
5012,58,-322217.6779,4483162.696,"Monday, April 6, 2009",7:57
5012,60,-322204.0098,4483178.277,"Monday, April 6, 2009",7:58
5012,66,-322158.608,4483214.989,"Monday, April 6, 2009",7:58
5012,78,-322102.8815,4483267.096,"Monday, April 6, 2009",8:00
5012,80,-322125.9947,4483245.597,"Monday, April 6, 2009",8:00
5012,95,-322140.8827,4483170.073,"Monday, April 6, 2009",8:03
5012,114,-322213.1288,4483262.439,"Monday, April 6, 2009",8:04
5012,115,-322223.8141,4483259.665,"Monday, April 6, 2009",8:04
5012,119,-322263.6412,4483259.321,"Monday, April 6, 2009",8:04
5012,122,-322292.4499,4483259.653,"Monday, April 6, 2009",8:04
5013,5,-322379.425,4483244.944,"Monday, April 6, 2009",8:04
5229,6,-322433.3233,4477175.28,"Monday, February 23, 2009",4:25
5229,11,-322376.3398,4477228.001,"Monday, February 23, 2009",4:25
1,14,-319128.3341,4480949.671,"Monday, August 22, 2011",22:40
1,16,-319119.335,4480928.196,"Monday, August 22, 2011",22:41
1,18,-319117.5965,4480898.839,"Monday, August 22, 2011",22:41
2,0,-319119.6917,4480766.63,"Monday, August 22, 2011",22:41
2,1,-319120.524,4480755.797,"Monday, August 22, 2011",22:41
2,4,-319122.3042,4480714.773,"Monday, August 22, 2011",22:41
3,7,-319129.0397,4480469.89,"Monday, August 22, 2011",22:42
3,10,-319128.1329,4480467.089,"Monday, August 22, 2011",22:42
3,13,-319128.0716,4480466.857,"Monday, August 22, 2011",22:42
4,8,-319137.55,4480133.081,"Monday, August 22, 2011",22:43
4,10,-319138.7182,4480104.04,"Monday, August 22, 2011",22:43
4,17,-319142.2388,4480008.812,"Monday, August 22, 2011",22:43
5,0,-319143.5956,4479985.198,"Monday, August 22, 2011",22:43
5,12,-319180.2248,4479829.83,"Monday, August 22, 2011",22:43
5,15,-319193.0694,4479797.668,"Monday, August 22, 2011",22:44
6,14,-319319.0546,4479601.342,"Monday, August 22, 2011",22:44
6,15,-319326.8513,4479590.928,"Monday, August 22, 2011",22:44
6,16,-319334.7207,4479579.847,"Monday, August 22, 2011",22:44
7,2,-319374.4893,4479506.242,"Monday, August 22, 2011",22:44
7,17,-319396.1463,4479330.213,"Monday, August 22, 2011",22:44
8,1,-319390.4585,4479251.214,"Monday, August 22, 2011",22:44
8,20,-319387.5262,4479142.896,"Monday, August 22, 2011",22:46
9,5,-319422.1547,4478927.961,"Monday, August 22, 2011",22:46
10,0,-319450.7668,4478756.406,"Monday, August 22, 2011",22:46
10,13,-319480.5181,4478564.027,"Monday, August 22, 2011",22:47
10,15,-319484.9581,4478532.752,"Monday, August 22, 2011",22:47
11,3,-319497.6955,4478454.63,"Monday, August 22, 2011",22:47
11,12,-319525.7007,4478310.937,"Monday, August 22, 2011",22:47
11,13,-319530.0214,4478294.289,"Monday, August 22, 2011",22:47
11,14,-319534.2567,4478277.632,"Monday, August 22, 2011",22:47
12,11,-319575.9362,4478087.001,"Monday, August 22, 2011",22:47
13,17,-319644.5872,4477791.641,"Monday, August 22, 2011",22:48
14,6,-319676.6395,4477660.888,"Monday, August 22, 2011",22:48
14,23,-319701.536,4477558.524,"Monday, August 22, 2011",22:49
15,1,-319720.6767,4477479.635,"Monday, August 22, 2011",22:50
17,10,-319883.9618,4476824.395,"Monday, August 22, 2011",22:51
18,2,-319906.3098,4476726.371,"Monday, August 22, 2011",22:51
18,4,-319911.8101,4476703.658,"Monday, August 22, 2011",22:51
19,9,-319966.0052,4476463.258,"Monday, August 22, 2011",22:52
19,10,-319965.9931,4476463.369,"Monday, August 22, 2011",22:52
20,15,-320074.8186,4476055.818,"Monday, August 22, 2011",22:54
21,0,-320086.0247,4476007.711,"Monday, August 22, 2011",22:54
21,5,-320099.5256,4475922.576,"Monday, August 22, 2011",22:54
21,8,-320106.0699,4475870.358,"Monday, August 22, 2011",22:54
22,0,-320121.0165,4475743.262,"Monday, August 22, 2011",22:54
22,7,-320135.2435,4475618.002,"Monday, August 22, 2011",22:54
22,10,-320142.9226,4475564.106,"Monday, August 22, 2011",22:54
24,1,-320189.8673,4475220.773,"Monday, August 22, 2011",22:55
153,8,-322307.0942,4476611.445,"Monday, August 15, 2011",10:27
154,15,-321972.7251,4476574.536,"Monday, August 15, 2011",10:27
155,12,-321757.6782,4476547.154,"Monday, August 15, 2011",10:28
156,0,-321684.9275,4476536.973,"Monday, August 15, 2011",10:28
156,3,-321642.1278,4476530.845,"Monday, August 15, 2011",10:28
157,12,-321239.1619,4476480.638,"Monday, August 15, 2011",10:28
158,2,-321150.7015,4476467.626,"Monday, August 15, 2011",10:28
158,14,-320957.0841,4476442.263,"Monday, August 15, 2011",10:28
159,0,-320918.429,4476437.041,"Monday, August 15, 2011",10:28
159,5,-320819.2371,4476424.778,"Monday, August 15, 2011",10:29
161,4,-320356.2257,4476369.435,"Monday, August 15, 2011",10:29
161,7,-320314.8177,4476361.665,"Monday, August 15, 2011",10:29
161,8,-320301.8834,4476359.582,"Monday, August 15, 2011",10:29
161,13,-320243.9002,4476351.36,"Monday, August 15, 2011",10:29
162,12,-320049.8134,4476264.256,"Monday, August 15, 2011",10:29
162,20,-319953.6691,4476211.232,"Monday, August 15, 2011",10:30
163,2,-319916.3419,4476191.407,"Monday, August 15, 2011",10:30
163,9,-319839.1011,4476167.58,"Monday, August 15, 2011",10:30
163,25,-319710.1811,4476298.164,"Monday, August 15, 2011",10:31
164,12,-319791.3338,4476423.769,"Monday, August 15, 2011",10:32
164,14,-319791.5913,4476424.585,"Monday, August 15, 2011",10:32
164,20,-319828.6951,4476453.62,"Monday, August 15, 2011",10:32
165,14,-319903.1879,4476630.082,"Monday, August 15, 2011",10:33
166,6,-319860.2511,4476859.318,"Monday, August 15, 2011",10:34
167,2,-319818.3681,4477033.486,"Monday, August 15, 2011",10:34
167,5,-319808.7301,4477072.754,"Monday, August 15, 2011",10:34
167,9,-319794.127,4477132.205,"Monday, August 15, 2011",10:34
167,13,-319779.0002,4477193.287,"Monday, August 15, 2011",10:34
167,16,-319770.5456,4477230.432,"Monday, August 15, 2011",10:34
168,2,-319760.2236,4477281.564,"Monday, August 15, 2011",10:34
168,5,-319750.3583,4477325.312,"Monday, August 15, 2011",10:35
168,10,-319743.3811,4477349.667,"Monday, August 15, 2011",10:35
168,13,-319742.0276,4477352.56,"Monday, August 15, 2011",10:35
168,22,-319740.7776,4477360.871,"Monday, August 15, 2011",10:36
168,24,-319732.6052,4477387.46,"Monday, August 15, 2011",10:36
168,28,-319720.4398,4477440.418,"Monday, August 15, 2011",10:36
169,16,-319650.419,4477712.543,"Monday, August 15, 2011",10:36
171,2,-319574.2982,4478028.037,"Monday, August 15, 2011",10:37
171,5,-319563.7885,4478074.531,"Monday, August 15, 2011",10:37
171,6,-319560.1505,4478089.676,"Monday, August 15, 2011",10:37
172,2,-319519.4745,4478281.43,"Monday, August 15, 2011",10:37
172,8,-319496.6727,4478375.688,"Monday, August 15, 2011",10:37
173,9,-319456.2538,4478638.305,"Monday, August 15, 2011",10:37
173,10,-319454.288,4478651.605,"Monday, August 15, 2011",10:37
173,23,-319445.2339,4478746.795,"Monday, August 15, 2011",10:38
174,17,-319402.7449,4478993.42,"Monday, August 15, 2011",10:40
175,6,-319385.8141,4479093.384,"Monday, August 15, 2011",10:40
175,25,-319597.0225,4479128.183,"Monday, August 15, 2011",10:41
176,2,-319660.9536,4479131.647,"Monday, August 15, 2011",10:41
176,7,-319719.3981,4479134.628,"Monday, August 15, 2011",10:41
176,11,-319778.9812,4479139.872,"Monday, August 15, 2011",10:41
176,12,-319794.5002,4479141.223,"Monday, August 15, 2011",10:41
176,15,-319840.2744,4479144.515,"Monday, August 15, 2011",10:41
176,18,-319876.9701,4479147.72,"Monday, August 15, 2011",10:42
177,3,-319928.2568,4479152.851,"Monday, August 15, 2011",10:42
177,12,-319981.8258,4479155.303,"Monday, August 15, 2011",10:42
177,13,-319981.8258,4479155.303,"Monday, August 15, 2011",10:42
177,16,-319986.0264,4479152.494,"Monday, August 15, 2011",10:43
177,19,-320021.6579,4479154.345,"Monday, August 15, 2011",10:43
177,33,-320078.6923,4479270.47,"Monday, August 15, 2011",10:44
177,41,-320066.9445,4479211.417,"Monday, August 15, 2011",10:44
177,69,-319996.4953,4479228.075,"Monday, August 15, 2011",10:46
178,4,-319983.0662,4479463.562,"Monday, August 15, 2011",10:47
178,6,-319981.8552,4479501.721,"Monday, August 15, 2011",10:47
179,2,-319960.7331,4479677.472,"Monday, August 15, 2011",10:47
179,13,-319942.9497,4479844.014,"Monday, August 15, 2011",10:47
179,14,-319941.9227,4479856.628,"Monday, August 15, 2011",10:47
180,7,-319932.0487,4479975.154,"Monday, August 15, 2011",10:48
180,8,-319930.6211,4479990.653,"Monday, August 15, 2011",10:48
180,28,-319756.6697,4479950.095,"Monday, August 15, 2011",10:48
181,21,-319530.6664,4479827.974,"Monday, August 15, 2011",10:49
182,7,-319532.5683,4480207.363,"Monday, August 15, 2011",10:51
182,22,-319512.8816,4480292.049,"Monday, August 15, 2011",10:52
182,33,-319518.4601,4480352.118,"Monday, August 15, 2011",10:53
183,15,-319501.6954,4480569.785,"Monday, August 15, 2011",10:53
183,18,-319498.0932,4480610.836,"Monday, August 15, 2011",10:53
184,14,-319479.6402,4480801.066,"Monday, August 15, 2011",10:53
185,22,-319300.456,4481019.526,"Monday, August 15, 2011",10:54
185,24,-319288.879,4481036.06,"Monday, August 15, 2011",10:54
186,9,-319269.7426,4481145.919,"Monday, August 15, 2011",10:55
186,12,-319240.6119,4481148.83,"Monday, August 15, 2011",10:55
186,14,-319217.5197,4481143.164,"Monday, August 15, 2011",10:55
188,0,-319214.7722,4480733.391,"Sunday, July 17, 2011",22:27
189,12,-319121.5335,4480814.129,"Sunday, July 17, 2011",22:27
189,15,-319123.0649,4480780.962,"Sunday, July 17, 2011",22:27
190,4,-319125.3169,4480697.42,"Sunday, July 17, 2011",22:27
190,13,-319131.1713,4480550.53,"Sunday, July 17, 2011",22:28
191,21,-319142.2828,4480408.604,"Sunday, July 17, 2011",22:29
191,32,-319142.9973,4480352.711,"Sunday, July 17, 2011",22:30
192,0,-319141.2218,4480237.762,"Sunday, July 17, 2011",22:30
192,6,-319139.9848,4480148.886,"Sunday, July 17, 2011",22:30
192,13,-319143.5385,4480062.108,"Sunday, July 17, 2011",22:30
193,20,-319220.1126,4479743.175,"Sunday, July 17, 2011",22:31
194,0,-319226.0532,4479733.911,"Sunday, July 17, 2011",22:31
194,18,-319362.2926,4479539.601,"Sunday, July 17, 2011",22:31
195,17,-319393.3073,4479289.475,"Sunday, July 17, 2011",22:32
196,6,-319387.4144,4479201.219,"Sunday, July 17, 2011",22:32
197,4,-319416.3483,4478973.39,"Sunday, July 17, 2011",22:34
197,5,-319418.2892,4478959.524,"Sunday, July 17, 2011",22:34
197,10,-319428.8851,4478889.954,"Sunday, July 17, 2011",22:34
198,1,-319453.3436,4478754.997,"Sunday, July 17, 2011",22:34
198,2,-319456.7362,4478738.924,"Sunday, July 17, 2011",22:34
198,4,-319462.5191,4478706.443,"Sunday, July 17, 2011",22:34
198,13,-319488.9951,4478560.895,"Sunday, July 17, 2011",22:34
199,16,-319540.6148,4478281.251,"Sunday, July 17, 2011",22:34
200,4,-319557.153,4478215.142,"Sunday, July 17, 2011",22:35
200,17,-319576.0091,4478145.231,"Sunday, July 17, 2011",22:35
200,18,-319578.3099,4478136.81,"Sunday, July 17, 2011",22:35
200,23,-319597.7753,4478053.339,"Sunday, July 17, 2011",22:36
201,2,-319609.5523,4478003.154,"Sunday, July 17, 2011",22:36
202,3,-319674.2007,4477735.851,"Sunday, July 17, 2011",22:36
203,3,-319734.9845,4477488.173,"Sunday, July 17, 2011",22:37
203,12,-319765.5385,4477372.798,"Sunday, July 17, 2011",22:37
203,17,-319783.5916,4477293.565,"Sunday, July 17, 2011",22:37
204,3,-319796.7227,4477240.486,"Sunday, July 17, 2011",22:37
204,17,-319836.9964,4477069.972,"Sunday, July 17, 2011",22:38
205,0,-319847.7081,4477028.793,"Sunday, July 17, 2011",22:38
205,4,-319864.3324,4476961.905,"Sunday, July 17, 2011",22:38
205,7,-319874.4306,4476918.407,"Sunday, July 17, 2011",22:38
206,5,-319922.3301,4476723.158,"Sunday, July 17, 2011",22:39
207,5,-319971.7637,4476453.298,"Sunday, July 17, 2011",22:40
207,9,-319972.5451,4476452.482,"Sunday, July 17, 2011",22:40
207,26,-320010.82,4476297.179,"Sunday, July 17, 2011",22:41
208,11,-320065.2836,4476134.74,"Sunday, July 17, 2011",22:41
209,0,-320097.9392,4476027.138,"Sunday, July 17, 2011",22:41
210,7,-320144.5238,4475664.847,"Sunday, July 17, 2011",22:42
211,11,-320187.0677,4475331.734,"Sunday, July 17, 2011",22:42
259,3,-319077.491,4481010.583,"Monday, August 8, 2011",22:33
260,8,-319113.095,4480616.471,"Monday, August 8, 2011",22:34
263,3,-319147.1701,4479931.644,"Monday, August 8, 2011",22:35
263,10,-319179.0178,4479820.239,"Monday, August 8, 2011",22:35
264,10,-319322.8578,4479592.634,"Monday, August 8, 2011",22:36
264,14,-319359.8832,4479537.087,"Monday, August 8, 2011",22:36
265,18,-319398.8396,4479347.624,"Monday, August 8, 2011",22:37
265,21,-319397.9587,4479334.24,"Monday, August 8, 2011",22:37
265,24,-319394.4548,4479288.474,"Monday, August 8, 2011",22:37
267,5,-319421.7819,4478933.777,"Monday, August 8, 2011",22:38
268,14,-319472.4092,4478580.488,"Monday, August 8, 2011",22:38
269,2,-319487.4294,4478476.6,"Monday, August 8, 2011",22:38
269,6,-319497.2988,4478413.707,"Monday, August 8, 2011",22:38
270,3,-319545.9716,4478203.34,"Monday, August 8, 2011",22:38
271,18,-319655.2122,4477761.602,"Monday, August 8, 2011",22:39
272,8,-319687.6018,4477626.156,"Monday, August 8, 2011",22:39
272,19,-319711.1821,4477527.14,"Monday, August 8, 2011",22:40
272,23,-319711.1699,4477527.251,"Monday, August 8, 2011",22:40
273,8,-319748.9199,4477375.157,"Monday, August 8, 2011",22:40
275,1,-319844.4903,4476979.568,"Monday, August 8, 2011",22:41
275,2,-319848.1649,4476964.088,"Monday, August 8, 2011",22:41
276,0,-319903.1235,4476741.34,"Monday, August 8, 2011",22:41
277,9,-319967.148,4476457.526,"Monday, August 8, 2011",22:42
277,14,-319984.0771,4476389.432,"Monday, August 8, 2011",22:42
277,18,-320000.1826,4476316.969,"Monday, August 8, 2011",22:43
277,20,-320004.0434,4476292.613,"Monday, August 8, 2011",22:43
278,1,-320019.2438,4476230.863,"Monday, August 8, 2011",22:43
278,3,-320026.06,4476204.013,"Monday, August 8, 2011",22:43
278,8,-320047.5377,4476137.089,"Monday, August 8, 2011",22:43
279,2,-320091.9778,4475962.523,"Monday, August 8, 2011",22:43
279,3,-320094.3067,4475945.884,"Monday, August 8, 2011",22:43
279,4,-320096.2934,4475929.207,"Monday, August 8, 2011",22:43
279,5,-320098.2922,4475912.419,"Monday, August 8, 2011",22:43
279,8,-320104.3135,4475862.622,"Monday, August 8, 2011",22:43
279,10,-320108.1408,4475829.816,"Monday, August 8, 2011",22:43
280,1,-320121.8232,4475720.714,"Monday, August 8, 2011",22:43
281,3,-320157.0965,4475424.2,"Monday, August 8, 2011",22:44
404,7,-320798.2041,4475213.742,"Thursday, July 14, 2011",11:00
405,8,-320620.3716,4475490.356,"Thursday, July 14, 2011",11:01
406,2,-320571.028,4475627.112,"Thursday, July 14, 2011",11:01
406,6,-320560.5556,4475701.878,"Thursday, July 14, 2011",11:01
407,6,-320585.1089,4475947.355,"Thursday, July 14, 2011",11:01
407,14,-320585.4863,4476078.372,"Thursday, July 14, 2011",11:01
409,25,-320411.3996,4476355.73,"Thursday, July 14, 2011",11:03
409,27,-320411.314,4476355.721,"Thursday, July 14, 2011",11:04
409,33,-320384.6042,4476353.716,"Thursday, July 14, 2011",11:04
410,5,-320239.8643,4476337.519,"Thursday, July 14, 2011",11:05
410,10,-320239.9499,4476337.529,"Thursday, July 14, 2011",11:05
410,19,-320240.1824,4476337.779,"Thursday, July 14, 2011",11:06
410,25,-320240.268,4476337.788,"Thursday, July 14, 2011",11:07
410,54,-320132.0893,4476322.981,"Thursday, July 14, 2011",11:09
410,61,-320132.0893,4476322.981,"Thursday, July 14, 2011",11:09
410,67,-320132.0279,4476322.749,"Thursday, July 14, 2011",11:10
410,76,-320093.333,4476314.712,"Thursday, July 14, 2011",11:10
410,77,-320088.8711,4476314.339,"Thursday, July 14, 2011",11:10
411,4,-320006.8021,4476311.833,"Thursday, July 14, 2011",11:13
411,8,-320005.751,4476311.944,"Thursday, July 14, 2011",11:14
411,18,-319972.1627,4476392.303,"Thursday, July 14, 2011",11:14
411,21,-319961.6571,4476443.528,"Thursday, July 14, 2011",11:14
412,6,-319927.0705,4476584.029,"Thursday, July 14, 2011",11:15
413,26,-319825.0628,4477007.749,"Thursday, July 14, 2011",11:17
414,9,-319765.4449,4477249.473,"Thursday, July 14, 2011",11:17
414,11,-319756.1225,4477286.636,"Thursday, July 14, 2011",11:17
415,0,-319749.3103,4477316.639,"Thursday, July 14, 2011",11:17
415,18,-319691.6548,4477552.27,"Thursday, July 14, 2011",11:18
417,8,-319594.5509,4477938.119,"Thursday, July 14, 2011",11:18
418,9,-319535.2108,4478196.427,"Thursday, July 14, 2011",11:19
418,17,-319507.9996,4478316.107,"Thursday, July 14, 2011",11:19
419,8,-319482.4069,4478452.742,"Thursday, July 14, 2011",11:19
419,13,-319471.3957,4478522.155,"Thursday, July 14, 2011",11:19
421,18,-319388.0214,4479041.257,"Thursday, July 14, 2011",11:21
422,1,-319381.0425,4479087.121,"Thursday, July 14, 2011",11:21
423,0,-319382.2594,4479335.347,"Thursday, July 14, 2011",11:21
423,2,-319384.741,4479373.006,"Thursday, July 14, 2011",11:21
