pid,tags_poi,poi_lon,poi_lat
267671919,"amenity=pub,name:en=Zapatas",65706.92563,3463303.344
353886277,"amenity=fuel,name:en=CNPC",-66824.0978,3369811.628
387687059,"amenity=fast_food,name:en=KFC",-61326.72094,3368987.928
393185736,shop=convenience,78089.50164,3463390.502
400432900,shop=laundry,78736.8385,3464502.571
408670148,"amenity=bus_station,name:en=Long Distance Bus Terminal",99433.15665,3455599.43
413550195,amenity=fast_food,33666.18882,3457976.481
413550207,amenity=fast_food,33285.56239,3458008.359
573297836,shop=supermarket,64137.86107,3464437.629
573339616,"name:en=Hisamitsu,shop=department_store",65417.427,3465047.135
574770982,"amenity=fast_food,name:en=KFC",63981.88715,3464516.306
574770985,"amenity=cafe,name:en=Starbucks Coffee",64028.94793,3464544.699
832930580,"amenity=restaurant,name:en=Paulaner Xintiandi",68155.71517,3464581.799
833860931,amenity=fuel,56656.98016,3463462.431
837022289,"amenity=restaurant,name:en=Tairyo",59744.83608,3462032.434
843193912,amenity=post_office,60104.04523,3460541.709
849370809,amenity=parking,48453.5499,3459710.524
859922152,amenity=school,58300.17035,3453940.383
1130510723,"amenity=post_office,name:en=CaoHejing Hightechpart Post Office",61626.63045,3458535.769
1221203449,amenity=restaurant,-79905.65727,3379261.367
1242407729,shop=convenience,75479.08585,3463075.22
1317213799,"amenity=cafe,name:en=Citta Cafe",66995.13725,3464322.801
1317231483,amenity=toilets,72120.79521,3464657.318
1356802758,amenity=parking,-88751.93641,3402879.74
1356829268,amenity=restaurant,-86692.23841,3403427.134
1441441273,"amenity=restaurant,name:en=Da Marco",64443.01588,3461880.007
1448514543,"amenity=fast_food,name:en=McDonald's",62300.64019,3440927.765
1449321187,amenity=cafe,66144.43058,3463574.971
1449321189,amenity=cafe,65791.46603,3463397.668
1460661876,"amenity=bar,name:en=The Apartment",65199.29161,3463662.693
1564803969,"shop=bakery,name:en=Christian Bakery",59590.77268,3463817.356
1611239456,amenity=bank,77160.82127,3454730.34
1611986117,amenity=restaurant,78148.10236,3454755.419
1613176374,amenity=restaurant,78132.89061,3453559.619
1613235564,amenity=car_wash,77982.79702,3454749.297
1613235569,shop=butcher,78155.8318,3454752.085
1663579325,amenity=cafe,77973.55344,3454740.603
1663581665,amenity=toilets,78158.06557,3454773.025
1666905796,amenity=fuel,-68427.56057,3425136.737
1669640246,amenity=atm,63101.74141,3442333.905
1684865300,amenity=restaurant,77067.1517,3455264.01
1684865309,amenity=parking,77265.93745,3455012.998
1719969187,amenity=restaurant,59619.54746,3461332.421
1719969201,shop=bakery,59760.44758,3461144.288
1719981054,amenity=atm,72150.61882,3463167.137
1722948222,amenity=townhall,159577.2047,3406281.006
1727369941,amenity=bbq,13820.43647,3450367.643
1755874829,shop=supermarket,71115.11603,3457890.087
1755893026,amenity=parking,72704.93448,3457730.056
1766224234,amenity=bus_station,11271.75457,3435574.181
1838650189,amenity=fuel,-39979.20826,3429575.715
1971943999,amenity=school,-41070.72056,3369247.649
1973418062,amenity=bank,61031.1888,3463291.868
1973439199,amenity=restaurant,61302.84468,3463305.586
1973607561,amenity=hospital,-44549.66547,3369405.459
2071134058,amenity=school,-43809.72574,3460699.752
2102447179,amenity=fuel,57989.43636,3463592.444
2134517719,shop=supermarket,60655.35889,3459010.001
2365326497,amenity=parking,63687.31789,3443378.356
2426359023,amenity=restaurant,63831.02334,3462487.108
2476849566,amenity=hospital,-48443.07443,3388882.33
2477226165,shop=convenience,-49015.07337,3390912.628
2614522515,amenity=police,-49142.72267,3402352.199
2615863361,shop=convenience,-51264.49827,3400454.809
2636302541,amenity=recycling,58900.34915,3454523.226
2636302542,amenity=bench,58902.53641,3454520.154
2636302543,amenity=bench,58946.39214,3454573.527
2636302631,amenity=bench,58773.66475,3454641.072
2657369071,"amenity=restaurant,name:en=Sea Horse",65825.8219,3464743.605
2659438321,amenity=restaurant,56079.72571,3463853.155
2662819774,amenity=toilets,57249.37195,3464737.941
2686153222,amenity=toilets,67125.84329,3462038.792
2688454789,shop=supermarket,66696.98576,3462362.055
2689551453,amenity=pharmacy,57419.89637,3464312.061
2689558693,amenity=bank,57534.9721,3463389.002
2690613614,amenity=toilets,73156.96653,3463939.921
2690613615,amenity=toilets,73719.57359,3464503.36
2690643038,amenity=pharmacy,78247.70844,3449691.611
2690643040,amenity=restaurant,78247.10064,3449695.805
