pid,tags_poi,poi_lon,poi_lat
3574930230,shop=massage,-318272.3897,4465323.849
3574930229,shop=car_repair,-318271.0698,4465337.016
3562844238,shop=convenience,-317731.4223,4465367.858
3562844240,shop=yes,-317810.9079,4465372.789
3574930398,shop=beauty,-317067.061,4464977.681
3574930397,shop=beauty,-317067.0948,4464983.551
3574930417,shop=dry_cleaning,-316797.0988,4465186.615
3581002187,shop=beauty,-317050.1461,4465250.518
4757891327,shop=travel_agency,-317288.0577,4464481.369
3536015342,shop=yes,-317249.2928,4464922.233
3536015349,shop=copyshop,-317689.3841,4464923.223
3536015347,shop=kiosk,-317399.4812,4464935.447
3536015345,shop=musical_instrument,-317364.5844,4464935.619
3536015346,shop=hairdresser,-317391.2632,4464944.75
3514939849,"shop=convenience,name:en=7-Eleven",-317168.4754,4464963.41
3581001936,shop=bicycle,-317620.4991,4465254.159
3537296074,shop=kiosk,-317148.2334,4465261.324
3581001935,shop=beauty,-317619.8937,4465261.446
3581001933,shop=yes,-317619.2121,4465271.124
4743822325,"name:en=Yabao center,shop=clothes",-318417.6646,4464443.828
4743835224,"name:en=Shichang Street Unit,shop=clothes",-318501.1312,4464510.834
4743822326,"name:en=Shengyunxuan Tea House,shop=beverages",-318427.9573,4464541.488
3551277900,shop=shoes,-318487.7619,4464601.667
3551277898,shop=mall,-318376.0578,4464691.652
3519081751,shop=mobile_phone,-317960.6888,4464880.173
3519081749,shop=mobile_phone,-317925.3542,4464898.503
3519081748,shop=mobile_phone,-317939.1778,4464901.518
3519081750,shop=stationery,-317954.8659,4464905.972
3536015351,shop=clothes,-317706.2131,4464924.58
3574930279,"shop=supermarket;department_store,name:en=Walmart",-318122.4997,4464937.177
1317203382,shop=laundry,-317031.2212,4464014.381
1683647782,shop=convenience,-316998.1878,4464030.194
3536015187,shop=convenience,-316746.9864,4464864.322
3574930402,shop=yes,-317074.1132,4464924.812
2418894071,shop=supermarket,-317578.1555,4464092.205
2418894075,shop=electronics,-317444.9612,4464171.086
2418894079,shop=electronics,-317506.4743,4464178.034
4425970690,"shop=clothes,name:en=H&M",-317641.7576,4464212.508
4348089192,"shop=convenience,name:en=7-Eleven",-317544.0697,4464255.825
4358685190,"shop=alcohol,name:en=Jenny Lou's",-317346.2916,4464301.474
4743753724,"name:en=Goya Mansion,shop=clothes",-318571.7973,4464223.881
4750805921,shop=beverages,-318425.8145,4464395.479
4743794022,"name:en=Tunbao center,shop=clothes",-318562.098,4464424.135
3551277911,shop=clothes,-318508.9584,4464427.07
4298798091,"shop=convenience,name:en=7-Eleven",-318558.7368,4463472.705
2418986151,shop=greengrocer,-317729.0677,4463491.284
2418894056,shop=alcohol,-317703.0701,4463705.007
2418894162,shop=shoes,-317696.4054,4463776.104
2418894293,"shop=convenience,name:en=7-Eleven",-317650.9898,4463780.004
2418894213,shop=car,-317393.8234,4463981.576
2418894073,shop=alcohol,-317310.2004,4464013.24
4348092391,"shop=convenience,name:en=7-Eleven",-317343.325,4464029.518
2418894227,shop=hairdresser,-317375.482,4464069.45
4425970689,"shop=clothes,name:en=Mark&Spencer London",-317542.0959,4464081.43
2418894058,shop=mall,-317048.5816,4463677.03
1683647749,shop=convenience,-316975.6503,4464012.707
1423628586,shop=supermarket,-317754.3563,4459371.767
3536465639,shop=supermarket,-317887.8373,4462001.328
3447121954,"shop=convenience,name:en=7-Eleven",-318258.8537,4463157.488
3447121921,shop=supermarket,-318281.8829,4463163.862
2418985685,shop=car,-317743.1442,4463324.421
4336294395,shop=supermarket,-317843.6457,4463391.239
2517188068,shop=kiosk,-317410.668,4458731.79
2483306960,shop=yes,-317406.514,4459122.898
2483306780,shop=bakery,-317190.7332,4459804.883
3451004912,"shop=convenience,name:en=7-Eleven",-317433.2514,4462807.164
3523113871,shop=medical_supply,-320232.9439,4468058.884
3523113854,shop=convenience,-320250.6901,4468218.063
3875668795,shop=ticket,-320194.3458,4468387.164
3523113834,shop=kiosk,-318757.241,4467283.217
3523113835,shop=convenience,-318738.2608,4467313.379
3523165820,shop=mobile_phone,-320949.1452,4468078.579
4599028089,shop=convenience,-320913.7561,4468094.77
3523165818,shop=travel_agency,-320955.9669,4468101.167
3523165819,shop=mobile_phone,-320960.9187,4468105.533
3523165815,shop=beauty,-320908.42,4468682.033
2304879645,shop=jewelry,-320973.1694,4469316.541
4509278689,shop=clothes,-320826.574,4467745.646
2817377101,shop=clothes,-320872.6207,4467763.753
4498324391,"shop=books,name:en=Paradise Time Travel bookstore",-321427.2085,4467774.318
4414027091,"shop=bakery,name:en=arrow factory cafe",-320657.7276,4467851.554
4597958189,"shop=convenience,name:en=Chez Gérard",-320656.9093,4467861.409
4597958289,shop=convenience,-320656.5588,4467867.993
4597958389,shop=convenience,-320654.7911,4467892.824
4599025989,shop=hairdresser,-320823.9491,4467921.209
4599027989,shop=convenience,-320927.0756,4467935.379
1555209382,shop=hairdresser,-321399.4546,4468015.503
3523165822,shop=bicycle,-320948.6426,4468049.92
